X Position,Y Position,Deviation from GR,Deviation from DGQG,P-Value,Confidence Level,New Physics Evidence,Systematic Error Likelihood
0.6862745098039218,-5.0,-1.1124452394731776e-07,-1.1112457036324612e-07,0.4855783809582983,0.5144216190417017,False,False
0.7254901960784315,-5.0,-1.0798148221108959e-07,-1.077917265015816e-07,0.4855783810941303,0.5144216189058697,False,False
0.7647058823529411,-5.0,-1.0464143334445479e-07,-1.0439392602277445e-07,0.4855783812331679,0.5144216187668321,False,False
0.8039215686274508,-5.0,-1.01237672751135e-07,-1.0094616753319605e-07,0.48557838137485754,0.5144216186251425,False,False
0.8431372549019605,-5.0,-9.77833792771367e-08,-9.746259210885936e-08,0.48557838151865074,0.5144216184813493,False,False
0.8823529411764701,-5.0,-9.429153239054694e-08,-9.395640355701725e-08,0.48557838166400724,0.5144216183359928,False,False
0.9215686274509807,-5.0,-9.077483727146949e-08,-9.043983383848396e-08,0.48557838181039814,0.5144216181896019,False,False
0.9607843137254903,-5.0,-8.724564824971081e-08,-8.692413906752967e-08,0.48557838195730907,0.5144216180426909,False,False
1.0,-5.0,-8.371590314603961e-08,-8.341963236367037e-08,0.4855783821042432,0.5144216178957568,False,False
1.0392156862745097,-5.0,-8.019706301715004e-08,-7.99357409795898e-08,0.48557838225072336,0.5144216177492766,False,False
1.0784313725490193,-5.0,-7.670005575551672e-08,-7.648107872424346e-08,0.4855783823962947,0.5144216176037053,False,False
1.117647058823529,-5.0,-7.323522914833985e-08,-7.306353189129953e-08,0.48557838254052643,0.5144216174594736,False,False
1.1568627450980395,-5.0,-6.981230825051888e-08,-6.969034653570679e-08,0.4855783826830137,0.5144216173169863,False,False
1.1960784313725492,-5.0,-6.644036027162027e-08,-6.636821396041168e-08,0.4855783828233792,0.5144216171766208,False,False
1.2352941176470589,-5.0,-6.312777124269365e-08,-6.31033532576616e-08,0.48557838296127365,0.5144216170387264,False,False
1.2745098039215685,-5.0,-5.9882221755843e-08,-5.990157388638576e-08,0.48557838309637735,0.5144216169036226,False,False
1.3137254901960782,-5.0,-5.671067214872902e-08,-5.676832559994335e-08,0.48557838322840075,0.5144216167715993,False,False
1.3529411764705879,-5.0,-5.361935925331496e-08,-5.3708736128780676e-08,0.48557838335708403,0.514421616642916,False,False
1.3921568627450975,-5.0,-5.0613790659546603e-08,-5.0727622226460824e-08,0.48557838348219806,0.5144216165178019,False,False
1.431372549019608,-5.0,-4.769875541340304e-08,-4.782949399138957e-08,0.48557838360354333,0.5144216163964567,False,False
1.4705882352941178,-5.0,-4.487832926968621e-08,-4.501853280362355e-08,0.4855783837209504,0.5144216162790496,False,False
1.5098039215686274,-5.0,-4.2155891375753264e-08,-4.2298563017495045e-08,0.4855783838342784,0.5144216161657216,False,False
1.549019607843137,-5.0,-3.953414595658331e-08,-3.967301504485148e-08,0.4855783839434148,0.5144216160565852,False,False
1.5882352941176467,-5.0,-3.7015147191501955e-08,-3.714488258719226e-08,0.48557838404827425,0.5144216159517258,False,False
1.6274509803921564,-5.0,-3.460032231921134e-08,-3.471667379938508e-08,0.48557838414879706,0.5144216158512029,False,False
1.666666666666667,-5.0,-3.22905115495252e-08,-3.2390379559541494e-08,0.4855783842449485,0.5144216157550515,False,False
1.7058823529411766,-5.0,-3.0085993979130664e-08,-3.016743218687866e-08,0.48557838433671685,0.5144216156632831,False,False
1.7450980392156863,-5.0,-2.7986527561841304e-08,-2.804868610163121e-08,0.48557838442411216,0.5144216155758878,False,False
1.784313725490196,-5.0,-2.599138559982945e-08,-2.6034405460172073e-08,0.48557838450716473,0.5144216154928353,False,False
1.8235294117647056,-5.0,-2.4099397094577906e-08,-2.4124267702899188e-08,0.4855783845859233,0.5144216154140767,False,False
1.8627450980392153,-5.0,-2.230898460290128e-08,-2.2317377287160635e-08,0.48557838466045344,0.5144216153395466,False,False
1.9019607843137258,-5.0,-2.0618206813238976e-08,-2.061229655030097e-08,0.48557838473083614,0.5144216152691639,False,False
1.9411764705882355,-5.0,-1.9024796038900797e-08,-1.900708287017192e-08,0.48557838479716575,0.5144216152028342,False,False
1.9803921568627452,-5.0,-1.7526198623754425e-08,-1.749933850989924e-08,0.4855783848595484,0.5144216151404516,False,False
2.019607843137255,-5.0,-1.6119613432542808e-08,-1.6086266330306763e-08,0.4855783849181009,0.5144216150818991,False,False
2.0588235294117645,-5.0,-1.480202939031325e-08,-1.4764730163088372e-08,0.4855783849729485,0.5144216150270515,False,False
2.098039215686274,-5.0,-1.3570261709412906e-08,-1.3531317307507823e-08,0.4855783850242238,0.5144216149757762,False,False
2.137254901960784,-5.0,-1.2420986294639544e-08,-1.2382400608265521e-08,0.4855783850720652,0.5144216149279348,False,False
2.1764705882352944,-5.0,-1.135077209281565e-08,-1.1314198099747718e-08,0.48557838511661533,0.5144216148833847,False,False
2.215686274509804,-5.0,-1.0356113115501641e-08,-1.0322830486186873e-08,0.48557838515802043,0.5144216148419796,False,False
2.2549019607843137,-5.0,-9.433455011721939e-09,-9.404370230790602e-09,0.48557838519642826,0.5144216148035717,False,False
2.2941176470588234,-5.0,-8.579223644881469e-09,-8.554888962126099e-09,0.4855783852319877,0.5144216147680123,False,False
2.333333333333333,-5.0,-7.789847451481584e-09,-7.770494565958189e-09,0.4855783852648474,0.5144216147351526,False,False
2.3725490196078427,-5.0,-7.0617807125488934e-09,-7.047364982306418e-09,0.48557838529515496,0.514421614704845,False,False
2.4117647058823533,-5.0,-6.391523402573619e-09,-6.3817745113068325e-09,0.48557838532305597,0.514421614676944,False,False
2.450980392156863,-5.0,-5.7756393410102755e-09,-5.770114688796029e-09,0.4855783853486937,0.5144216146513063,False,False
2.4901960784313726,-5.0,-5.210769638256153e-09,-5.20890720334817e-09,0.48557838537220765,0.5144216146277923,False,False
2.5294117647058822,-5.0,-4.693644766282241e-09,-4.6948127583104825e-09,0.4855783853937342,0.5144216146062658,False,False
2.568627450980392,-5.0,-4.221100815901714e-09,-4.2246420619890076e-09,0.48557838541340503,0.514421614586595,False,False
2.6078431372549016,-5.0,-3.79008442682507e-09,-3.795354061049312e-09,0.4855783854313471,0.5144216145686529,False,False
2.6470588235294112,-5.0,-3.397663437310671e-09,-3.4040590668002265e-09,0.4855783854476826,0.5144216145523174,False,False
