X Position,Y Position,GR Shear Correlation,DGQG Shear Correlation,Deviation from GR,Deviation from DGQG
-1.6274509803921569,-2.607843137254902,0.0008491540911628007,0.0008564681333753205,-0.0008491540911607282,-0.0008564681333732481
-1.5882352941176472,-2.607843137254902,0.000915467525138606,0.0009229923087751091,-0.0009154675251364619,-0.000922992308772965
-1.549019607843137,-2.607843137254902,0.0009852928403243978,0.0009929057329706714,-0.000985292840322015,-0.0009929057329682886
-1.5098039215686274,-2.607843137254902,0.0010586452996998923,0.0010662013241313775,-0.00105864529969732,-0.001066201324128805
-1.4705882352941178,-2.607843137254902,0.0011355209366408338,0.0011428529486707877,-0.0011355209366380333,-0.0011428529486679872
-1.431372549019608,-2.607843137254902,0.0012158949626834348,0.0012228144570033896,-0.001215894962680285,-0.0012228144570002398
-1.392156862745098,-2.607843137254902,0.0012997202432740054,0.0013060188465783937,-0.0012997202432703974,-0.0013060188465747857
-1.3529411764705883,-2.607843137254902,0.0013869258660873286,0.0013923775615453994,-0.0013869258660833136,-0.0013923775615413843
-1.3137254901960786,-2.607843137254902,0.0014774158274936378,0.0014817799360297256,-0.0014774158274893556,-0.0014817799360254435
-1.2745098039215685,-2.607843137254902,0.00157106786342193,0.001574092785638957,-0.0015710678634171713,-0.0015740927856341981
-1.2352941176470589,-2.607843137254902,0.0016677324511592498,0.0016691601495954242,-0.0016677324511539975,-0.0016691601495901719
-1.1960784313725492,-2.607843137254902,0.001767232008496978,0.0017668031838943485,-0.0017672320084912805,-0.001766803183888651
-1.156862745098039,-2.607843137254902,0.0018693603160456864,0.0018668202042144031,-0.001869360316039389,-0.0018668202042081057
-1.1176470588235294,-2.607843137254902,0.0019738821874557065,0.0019689868760303167,-0.0019738821874486115,-0.0019689868760232217
-1.0784313725490198,-2.607843137254902,0.002080533410674031,0.0020730565485483575,-0.0020805334106659243,-0.0020730565485402508
-1.0392156862745097,-2.607843137254902,0.0021890209812217612,0.0021787607287345563,-0.002189020981212592,-0.002178760728725387
-1.0,-2.607843137254902,0.002299023645782593,0.002285809691836561,-0.0022990236457722728,-0.0022858096918262406
-0.9607843137254903,-2.607843137254902,0.0024101927711561596,0.0023938932253918313,-0.00241019277114444,-0.002393893225380112
-0.9215686274509807,-2.607843137254902,0.0025221535498675483,0.0025026815047212527,-0.0025221535498540786,-0.002502681504707783
-0.882352941176471,-2.607843137254902,0.002634506549467573,0.002611826099259461,-0.002634506549452017,-0.002611826099243905
-0.8431372549019605,-2.607843137254902,0.0027468296078525713,0.002720961110680882,-0.0027468296078346365,-0.002720961110662947
-0.8039215686274508,-2.607843137254902,0.0028586800718383414,0.002829704445536618,-0.002858680071817737,-0.0028297044455160136
-0.7647058823529411,-2.607843137254902,0.0029695973708148797,0.002937659226899703,-0.002969597370791215,-0.0029376592268760384
-0.7254901960784315,-2.607843137254902,0.003079105911675463,0.003044415351192515,-0.0030791059116480196,-0.003044415351165072
-0.6862745098039218,-2.607843137254902,0.0031867182754566356,0.0031495511978011253,-0.003186718275424539,-0.0031495511977690286
-0.6470588235294121,-2.607843137254902,0.0032919386903569204,0.0032526355001250445,-0.003291938690319268,-0.003252635500087392
-0.6078431372549016,-2.607843137254902,0.003394266750142327,0.003353229387226911,-0.003394266750098169,-0.0033532293871827525
-0.5686274509803919,-2.607843137254902,0.003493201341523359,0.003450888605101122,-0.003493201341471764,-0.003450888605049527
-0.5294117647058822,-2.607843137254902,0.0035882447390308825,0.0035451659256502993,-0.0035882447389702777,-0.0035451659255896946
-0.4901960784313726,-2.607843137254902,0.0036789068213566437,0.003635613749637297,-0.0036789068212475175,-0.0036356137495281706
-0.4509803921568629,-2.607843137254902,0.003764709359184044,0.0037217869070851734,-0.003764709357910986,-0.003721786905812116
-0.41176470588235325,-2.607843137254902,0.003845190321333152,0.0038032456547731548,-0.0038451902983298665,-0.0038032456317698693
-0.3725490196078436,-2.607843137254902,0.003919908143686832,0.0038795588656055395,-0.003919907831228993,-0.003879558553147701
-0.33333333333333304,-2.607843137254902,0.003988445903942077,0.0039503073987375275,-0.00398844283490337,-0.003950304329698821
-0.2941176470588234,-2.607843137254902,0.004050415344813467,0.004015087632502731,-0.004050393235908701,-0.004015065523597965
-0.2549019607843137,-2.607843137254902,0.004105460688952804,0.004073515134533016,-0.004105343856372776,-0.0040733983019529876
-0.21568627450980404,-2.607843137254902,0.004153262190564985,0.004125228435184874,-0.004152814386140948,-0.0041247806307608366
-0.17647058823529438,-2.607843137254902,0.004193539371493215,0.004169892861743071,-0.004192323650794949,-0.004168677141044804
-0.13725490196078471,-2.607843137254902,0.004226053893387178,0.0042072043821788935,-0.004223838305534857,-0.004204988794326572
-0.09803921568627416,-2.607843137254902,0.004250612022399475,0.0042368933988711985,-0.004248299793785518,-0.004234581170257242
-0.0588235294117645,-2.607843137254902,0.004267066648594966,0.004258728425074239,-0.004266610177305452,-0.004258271953784725
-0.019607843137254832,-2.607843137254902,0.004275318828796275,0.004272519570489158,-0.004273718711025097,-0.00427091945271798
0.019607843137254832,-2.607843137254902,0.004275318828796275,0.004278121757529788,-0.004275142321129321,-0.004277945249862834
0.0588235294117645,-2.607843137254902,0.004267066648594966,0.004275437587216277,-0.004265466530823389,-0.0042738374694447
0.09803921568627416,-2.607843137254902,0.004250612022399475,0.0042644197734877124,-0.004250155551109625,-0.004263963302197863
0.13725490196078383,-2.607843137254902,0.004226053893387178,0.004245073067426688,-0.004223741664773197,-0.004242760838812707
0.17647058823529438,-2.607843137254902,0.004193539371493215,0.0042174555986580495,-0.004191323783641874,-0.004215240010806708
0.21568627450980404,-2.607843137254902,0.004153262190564985,0.004181679570108519,-0.004152046469866642,-0.004180463849410176
0.2549019607843137,-2.607843137254902,0.004105460688952804,0.004137911254322895,-0.004105012884528296,-0.004137463449898388
0.2941176470588234,-2.607843137254902,0.004050415344813467,0.004086370254383403,-0.004050298512233246,-0.004086253421803182
0.33333333333333304,-2.607843137254902,0.003988445903942077,0.004027328009752234,-0.003988423795037262,-0.004027305900847419
0.3725490196078427,-2.607843137254902,0.003919908143686832,0.00396110554646909,-0.003919905074648137,-0.003961102477430395
0.41176470588235325,-2.607843137254902,0.003845190321333152,0.003888070491357692,-0.0038451900088753,-0.00388807017889984
0.4509803921568629,-2.607843137254902,0.003764709359184044,0.003808633390393383,-0.0037647093361807384,-0.0038086333673900776
0.4901960784313726,-2.607843137254902,0.0036789068213566437,0.0037232433912638987,-0.0036789068200835996,-0.0037232433899908545
0.5294117647058822,-2.607843137254902,0.0035882447390308825,0.003632383368516997,-0.0035882447389217623,-0.003632383368407877
0.5686274509803919,-2.607843137254902,0.003493201341523359,0.0035365645856840263,-0.0034932013414627635,-0.0035365645856234307
0.6078431372549016,-2.607843137254902,0.003394266750142327,0.003436321001657614,-0.0033942667500907004,-0.0034363210016059875
0.6470588235294112,-2.607843137254902,0.003291938690356924,0.003332203337801082,-0.003291938690312702,-0.00333220333775686
0.6862745098039218,-2.607843137254902,0.0031867182754566356,0.0032247730273889225,-0.0031867182754189726,-0.0032247730273512595
0.7254901960784315,-2.607843137254902,0.003079105911675463,0.003114596169851924,-0.0030791059116434113,-0.0031145961698198724
0.7647058823529411,-2.607843137254902,0.0029695973708148797,0.003002237608983163,-0.0029695973707874732,-0.0030022376089557565
0.8039215686274508,-2.607843137254902,0.0028586800718383414,0.0028882552470244917,-0.0028586800718147145,-0.002888255247000865
0.8431372549019605,-2.607843137254902,0.0027468296078525713,0.0027731946958594457,-0.0027468296078320114,-0.0027731946958388857
0.8823529411764701,-2.607843137254902,0.002634506549467576,0.0026575843530048304,-0.0026345065494496455,-0.0026575843529869
0.9215686274509807,-2.607843137254902,0.0025221535498675483,0.0025419309744418397,-0.002522153549851962,-0.0025419309744262536
0.9607843137254903,-2.607843137254902,0.0024101927711561596,0.0024267157993383627,-0.002410192771142669,-0.002426715799324872
1.0,-2.607843137254902,0.002299023645782593,0.002312391264171427,-0.0022990236457709123,-0.002312391264159746
1.0392156862745097,-2.607843137254902,0.0021890209812217612,0.002199378326407127,-0.002189020981211494,-0.0021993783263968597
1.0784313725490193,-2.607843137254902,0.0020805334106740333,0.0020880644013986796,-0.002080533410664885,-0.0020880644013895316
1.117647058823529,-2.607843137254902,0.001973882187455707,0.0019788019010773925,-0.0019738821874475897,-0.0019788019010692753
1.1568627450980395,-2.607843137254902,0.0018693603160456847,0.0018719073497640189,-0.001869360316038518,-0.0018719073497568523
1.1960784313725492,-2.607843137254902,0.001767232008496978,0.0017676610413120272,-0.0017672320084905723,-0.0017676610413056215
1.2352941176470589,-2.607843137254902,0.0016677324511592498,0.0016663071929692763,-0.0016677324511534548,-0.0016663071929634812
1.2745098039215685,-2.607843137254902,0.00157106786342193,0.0015680545448466267,-0.0015710678634166305,-0.0015680545448413272
1.3137254901960782,-2.607843137254902,0.0014774158274936395,0.0014730773496403708,-0.0014774158274888898,-0.0014730773496356212
1.3529411764705879,-2.607843137254902,0.0013869258660873301,0.0013815166951124448,-0.0013869258660831028,-0.0013815166951082175
1.3921568627450975,-2.607843137254902,0.0012997202432740067,0.001293482101565385,-0.001299720243270069,-0.0012934821015614475
1.431372549019608,-2.607843137254902,0.0012158949626834348,0.0012090533378922388,-0.0012158949626798802,-0.0012090533378886841
1.4705882352941178,-2.607843137254902,0.0011355209366408338,0.0011282824024466092,-0.0011355209366376855,-0.001128282402443461
1.5098039215686274,-2.607843137254902,0.0010586452996998923,0.0010511956186713847,-0.0010586452996970174,-0.0010511956186685099
1.549019607843137,-2.607843137254902,0.0009852928403243978,0.0009777957998631005,-0.0009852928403217352,-0.000977795799860438
1.5882352941176467,-2.607843137254902,0.000915467525138606,0.0009080644423697989,-0.0009154675251361747,-0.0009080644423673675
1.6274509803921564,-2.607843137254902,0.0008491540911628007,0.0008419639116902133,-0.0008491540911606283,-0.0008419639116880409
1.666666666666667,-2.607843137254902,0.0007863196827262806,0.0007794395911611438,-0.000786319682724211,-0.0007794395911590742
1.7058823529411766,-2.607843137254902,0.0007269155112559224,0.0007204219680235689,-0.000726915511253996,-0.0007204219680216425
1.7450980392156863,-2.607843137254902,0.0006708785178259195,0.0006648286365171261,-0.0006708785178241704,-0.0006648286365153771
1.784313725490196,-2.607843137254902,0.0006181330201766149,0.000612566202171462,-0.0006181330201749807,-0.0006125662021698278
1.8235294117647056,-2.607843137254902,0.0005685923278230882,0.0005635320755759608,-0.0005685923278215799,-0.0005635320755744526
1.8627450980392153,-2.607843137254902,0.0005221603108363747,0.0005176161475777502,-0.0005221603108348887,-0.0005176161475762642
1.9019607843137258,-2.607843137254902,0.0004787329098542284,0.0004747023410648675,-0.0004787329098527714,-0.0004747023410634105
1.9411764705882355,-2.607843137254902,0.00043819957683082064,0.00043467003723885237,-0.0004381995768292908,-0.0004346700372373225
1.9803921568627452,-2.607843137254902,0.0004004446379362008,0.0003973953765844329,-0.0004004446379347734,-0.0003973953765830055
2.019607843137255,-2.607843137254902,0.0003653485718418163,0.0003627524366299276,-0.00036534857184069663,-0.00036275243662880796
2.0588235294117645,-2.607843137254902,0.0003327891983568562,0.00033061429009393267,-0.00033278919835578113,-0.0003306142900928576
2.098039215686274,-2.607843137254902,0.0003026427739951341,0.0003008539481702099,-0.00030264277399417186,-0.00030085394816924767
2.137254901960784,-2.607843137254902,0.0002747849925407768,0.00027334519455374457,-0.00027478499253985334,-0.0002733451945528211
2.1764705882352944,-2.607843137254902,0.0002490918900341508,0.00024796331639768016,-0.00024909189003317504,-0.0002479633163967044
2.215686274509804,-2.607843137254902,0.00022544065481162743,0.00022458573875316467,-0.00022544065481078755,-0.0002245857387523248
2.2549019607843137,-2.607843137254902,0.00020371034430139616,0.00020309256921990557,-0.00020371034430066037,-0.00020309256921916978
2.2941176470588234,-2.607843137254902,0.00018378251120290608,0.00018336705955962054,-0.00018378251120217853,-0.00018336705955889298
2.333333333333333,-2.607843137254902,0.00016554174246218687,0.000165295990929345,-0.0001655417424614649,-0.00016529599092862302
2.3725490196078427,-2.607843137254902,0.0001488761151040716,0.00014876998920515788,-0.00014887611510349741,-0.00014876998920458368
2.4117647058823533,-2.607843137254902,0.0001336775735015364,0.00013368377661396403,-0.00013367757350104688,-0.0001336837766134745
2.450980392156863,-2.607843137254902,0.00011984223305976402,0.00011993636559265665,-0.00011984223305929399,-0.00011993636559218662
2.4901960784313726,-2.607843137254902,0.00010727061557695583,0.00010743120046793749,-0.000107270615576706,-0.00010743120046768767
2.5294117647058822,-2.607843137254902,9.586782172488172e-05,9.607625221062668e-05,-9.5867821724061e-05,-9.607625220980596e-05
2.568627450980392,-2.607843137254902,8.554364617973424e-05,8.578407117678955e-05,-8.554364617875496e-05,-8.578407117581027e-05
2.6078431372549016,-2.607843137254902,7.621264093830908e-05,7.647180241301936e-05,-7.621264093700892e-05,-7.64718024117192e-05
2.6470588235294112,-2.607843137254902,6.779413228618808e-05,6.806116778088594e-05,-6.779413228508037e-05,-6.806116777977824e-05
2.686274509803922,-2.607843137254902,6.021219675358875e-05,6.047841884990027e-05,-6.021219675303534e-05,-6.047841884934686e-05
2.7254901960784315,-2.607843137254902,5.339560121072001e-05,5.365426422159677e-05,-5.3395601210390065e-05,-5.3654264221266826e-05
2.764705882352941,-2.607843137254902,4.727771202721711e-05,4.752377468024022e-05,-4.7277712026883615e-05,-4.752377467990673e-05
2.803921568627451,-2.607843137254902,4.179637795840191e-05,4.202626931785816e-05,-4.179637795800724e-05,-4.202626931746349e-05
2.8431372549019605,-2.607843137254902,3.689379113291302e-05,3.710518555149939e-05,-3.689379113259819e-05,-3.7105185551184556e-05
2.88235294117647,-2.607843137254902,3.2516330209250987e-05,3.2707935737025365e-05,-3.251633020881874e-05,-3.270793573659312e-05
2.9215686274509807,-2.607843137254902,2.86143894498009e-05,2.8785752884178378e-05,-2.8614389449281263e-05,-2.878575288365874e-05
2.9607843137254903,-2.607843137254902,2.5142197136022442e-05,2.529352778985988e-05,-2.5142197135487422e-05,-2.5293527789324862e-05
3.0,-2.607843137254902,2.2057626423108788e-05,2.2189639728292716e-05,-2.2057626422661314e-05,-2.2189639727845242e-05
3.0392156862745097,-2.607843137254902,1.932200141114067e-05,1.94357826660197e-05,-1.93220014107487e-05,-1.943578266562773e-05
3.0784313725490193,-2.607843137254902,1.6899900896540906e-05,1.6996788804817808e-05,-1.6899900896172328e-05,-1.699678880444923e-05
3.117647058823529,-2.607843137254902,1.4758961965741612e-05,1.4840451095272395e-05,-1.4758961965640281e-05,-1.4840451095171064e-05
3.1568627450980387,-2.607843137254902,1.2869685305055767e-05,1.2937346207060719e-05,-1.2869685304677164e-05,-1.2937346206682116e-05
3.1960784313725483,-2.607843137254902,1.1205243828853596e-05,1.126065928844744e-05,-1.1205243828486805e-05,-1.1260659288080649e-05
3.235294117647058,-2.607843137254902,9.741295973814185e-06,9.78601169700036e-06,-9.74129597329518e-06,-9.786011696481356e-06
3.2745098039215677,-2.607843137254902,8.455804771299046e-06,8.49129273633391e-06,-8.455804770791499e-06,-8.491292735826364e-06
3.313725490196079,-2.607843137254902,7.32886359338912e-06,7.356496290294679e-06,-7.328863592960608e-06,-7.356496289866167e-06
3.3529411764705888,-2.607843137254902,6.342529271082113e-06,6.363563107148068e-06,-6.3425292708520986e-06,-6.363563106918053e-06
3.3921568627450984,-2.607843137254902,5.4806631054687135e-06,5.496229352859084e-06,-5.480663105419603e-06,-5.496229352809974e-06
3.431372549019608,-2.607843137254902,4.728780134034828e-06,4.739881925405546e-06,-4.728780133929914e-06,-4.739881925300632e-06
3.4705882352941178,-2.607843137254902,4.07390687396666e-06,4.081420902115371e-06,-4.073906873803984e-06,-4.081420901952695e-06
3.5098039215686274,-2.607843137254902,3.5044476416913095e-06,3.509129380126931e-06,-3.5044476415712418e-06,-3.5091293800068634e-06
3.549019607843137,-2.607843137254902,3.010059441931551e-06,3.012550866947419e-06,-3.010059441761213e-06,-3.012550866777081e-06
3.5882352941176467,-2.607843137254902,2.581535329253692e-06,2.5823742843007635e-06,-2.5815353290381604e-06,-2.5823742840852318e-06
3.6274509803921564,-2.607843137254902,2.2106960693253156e-06,2.2103265644061274e-06,-2.210696069107067e-06,-2.2103265641878787e-06
3.666666666666666,-2.607843137254902,1.8902898647139427e-06,1.8890727437178602e-06,-1.890289864148209e-06,-1.8890727431521264e-06
3.7058823529411757,-2.607843137254902,1.6138998598650355e-06,1.612123395007303e-06,-1.6138998595596518e-06,-1.6121233947019192e-06
3.7450980392156854,-2.607843137254902,1.3758591007171234e-06,1.3737491843178163e-06,-1.3758591002773604e-06,-1.3737491838780533e-06
3.784313725490197,-2.607843137254902,1.1711725950809244e-06,1.1689022944546795e-06,-1.171172594741998e-06,-1.168902294115753e-06
3.8235294117647065,-2.607843137254902,9.954460993024548e-07,9.931444208191699e-07,-9.95446098938115e-07,-9.9314442045483e-07
3.862745098039216,-2.607843137254902,8.448212437676169e-07,8.425810179808212e-07,-8.448212434486223e-07,-8.425810176618267e-07
3.901960784313726,-2.607843137254902,7.159166034674892e-07,7.138014557354025e-07,-7.159166029164255e-07,-7.138014551843388e-07
3.9411764705882355,-2.607843137254902,6.057743191713237e-07,6.038247307844062e-07,-6.057743187745246e-07,-6.03824730387607e-07
3.980392156862745,-2.607843137254902,5.118118788615907e-07,5.100503738250884e-07,-5.118118787347178e-07,-5.100503736982155e-07
4.019607843137255,-2.607843137254902,4.3177867715645735e-07,4.3021419097268223e-07,-4.317786771123683e-07,-4.3021419092859316e-07
4.0588235294117645,-2.607843137254902,3.6371698173828825e-07,3.6234848226973675e-07,-3.637169815431178e-07,-3.623484820745663e-07
4.098039215686274,-2.607843137254902,3.0592694965358633e-07,3.0474638781679694e-07,-3.059269495592413e-07,-3.047463877224519e-07
4.137254901960784,-2.607843137254902,2.5693535215371604e-07,2.559300230672754e-07,-2.5693535207717894e-07,-2.559300229907383e-07
4.1764705882352935,-2.607843137254902,2.1546768397948428e-07,2.1462207839976855e-07,-2.1546768384536199e-07,-2.1462207826564625e-07
4.215686274509803,-2.607843137254902,1.8042335119544018e-07,1.7972057360265853e-07,-1.804233510176336e-07,-1.7972057342485194e-07
4.254901960784313,-2.607843137254902,1.508536504530471e-07,1.5027647482941558e-07,-1.5085365019474927e-07,-1.5027647457111775e-07
4.294117647058824,-2.607843137254902,1.2594227156565684e-07,1.2547389942350197e-07,-1.2594227147333282e-07,-1.2547389933117795e-07
4.333333333333334,-2.607843137254902,1.0498807422610442e-07,1.0461265234793345e-07,-1.0498807410124845e-07,-1.0461265222307748e-07
4.372549019607844,-2.607843137254902,8.738990835260415e-08,8.709285642752838e-08,-8.738990806964807e-08,-8.70928561445723e-08
4.411764705882353,-2.607843137254902,7.263326571794463e-08,7.240145692219995e-08,-7.263326526129153e-08,-7.240145646554684e-08
4.450980392156863,-2.607843137254902,6.027856804786123e-08,6.010039885282254e-08,-6.027856761471085e-08,-6.010039841967216e-08
4.490196078431373,-2.607843137254902,4.9950913549801056e-08,4.981629280359822e-08,-4.995091324428114e-08,-4.9816292498078304e-08
4.529411764705882,-2.607843137254902,4.133111976673163e-08,4.1231401477836074e-08,-4.1331119414319466e-08,-4.1231401125423907e-08
4.568627450980392,-2.607843137254902,3.414791568305875e-08,3.407579497927269e-08,-3.4147915336008294e-08,-3.4075794632222236e-08
4.607843137254902,-2.607843137254902,2.8171150105110267e-08,2.812053755483229e-08,-2.817115006241309e-08,-2.8120537512135114e-08
4.647058823529411,-2.607843137254902,2.3205896480673416e-08,2.3171782323049513e-08,-2.3205896200141527e-08,-2.3171782042517623e-08
4.686274509803921,-2.607843137254902,1.908734651086493e-08,1.9065663306151355e-08,-1.9087346154540012e-08,-1.906566294982644e-08
4.725490196078431,-2.607843137254902,1.5676396156761084e-08,1.5663885884323265e-08,-1.5676395981173053e-08,-1.5663885708735235e-08
4.76470588235294,-2.607843137254902,1.285583797718364e-08,1.2849927615687155e-08,-1.2855837913721026e-08,-1.2849927552224542e-08
4.803921568627452,-2.607843137254902,1.052708318582217e-08,1.0525771245546083e-08,-1.052708310169104e-08,-1.0525771161414954e-08
4.843137254901961,-2.607843137254902,8.607345424923638e-09,8.609100703719686e-09,-8.60734500073147e-09,-8.609100279527518e-09
4.882352941176471,-2.607843137254902,7.027226063232587e-09,7.030899006502517e-09,-7.027224309817649e-09,-7.030897253087579e-09
4.921568627450981,-2.607843137254902,5.7286478849943934e-09,5.7333942917841385e-09,-5.728643900382084e-09,-5.733390307171829e-09
4.96078431372549,-2.607843137254902,4.663090393734112e-09,4.668306776765991e-09,-4.663086052233357e-09,-4.668302435265236e-09
5.0,-2.607843137254902,3.790085659044581e-09,3.795355293268823e-09,-3.790083388759096e-09,-3.795353022983338e-09
-5.0,-2.5686274509803924,4.221101459236983e-09,4.2175661449747925e-09,-4.221097949773594e-09,-4.2175626355114035e-09
-4.96078431372549,-2.5686274509803924,5.19377577992565e-09,5.190953173858986e-09,-5.1937733581729016e-09,-5.1909507521062376e-09
-4.921568627450981,-2.5686274509803924,6.38108632652084e-09,6.379577938192987e-09,-6.381084419548497e-09,-6.379576031220644e-09
-4.882352941176471,-2.5686274509803924,7.828167076863634e-09,7.828800202520566e-09,-7.828163563571715e-09,-7.828796689228647e-09
-4.8431372549019605,-2.5686274509803924,9.589139033402228e-09,9.593025844742613e-09,-9.589136917225283e-09,-9.593023728565668e-09
-4.803921568627451,-2.5686274509803924,1.1728790313507336e-08,1.1737397374600961e-08,-1.1728789735410743e-08,-1.1737396796504368e-08
-4.764705882352941,-2.5686274509803924,1.4324547568530948e-08,1.433977632392371e-08,-1.4324547292981558e-08,-1.433977604837432e-08
-4.7254901960784315,-2.5686274509803924,1.746878472344934e-08,1.749306307373696e-08,-1.7468784321126836e-08,-1.7493062671414456e-08
-4.686274509803922,-2.5686274509803924,2.127152143080464e-08,2.1307905890452218e-08,-2.127152106878985e-08,-2.130790552843743e-08
-4.647058823529412,-2.5686274509803924,2.586357076953337e-08,2.5915857839488255e-08,-2.5863570267807632e-08,-2.5915857337762517e-08
-4.607843137254902,-2.5686274509803924,3.140020364790808e-08,3.147304788185724e-08,-3.140020319319185e-08,-3.147304742714101e-08
-4.568627450980392,-2.5686274509803924,3.806540614629144e-08,3.816444088975512e-08,-3.806540595626231e-08,-3.816444069972599e-08
-4.529411764705882,-2.5686274509803924,4.607681571391618e-08,4.6208770593125186e-08,-4.607681534434305e-08,-4.620877022355205e-08
-4.490196078431373,-2.5686274509803924,5.5691432765307725e-08,5.5864239641590985e-08,-5.569143239540286e-08,-5.586423927168612e-08
-4.450980392156863,-2.5686274509803924,6.721221585207698e-08,6.743509208432382e-08,-6.72122156668594e-08,-6.743509189910624e-08
-4.411764705882353,-2.5686274509803924,8.099568125340616e-08,8.127917568069342e-08,-8.099568109616811e-08,-8.127917552345537e-08
-4.372549019607844,-2.5686274509803924,9.746064156309673e-08,9.781662459923494e-08,-9.746064148730035e-08,-9.781662452343856e-08
-4.333333333333333,-2.5686274509803924,1.1709823267002824e-07,1.1753980727824138e-07,-1.170982323697006e-07,-1.1753980697791374e-07
-4.294117647058823,-2.5686274509803924,1.4048339443499128e-07,1.4102469953763897e-07,-1.4048339407211099e-07,-1.4102469917475867e-07
-4.254901960784314,-2.5686274509803924,1.6828798734452166e-07,1.6894385946868765e-07,-1.6828798729015168e-07,-1.6894385941431767e-07
-4.215686274509804,-2.5686274509803924,2.012957454343118e-07,2.0208119819364806e-07,-2.0129574506881823e-07,-2.0208119782815448e-07
-4.176470588235294,-2.5686274509803924,2.404192847579493e-07,2.4134875927512856e-07,-2.404192843462749e-07,-2.4134875886345413e-07
-4.137254901960784,-2.5686274509803924,2.867194065379911e-07,2.8780573933917675e-07,-2.867194060596101e-07,-2.8780573886079573e-07
-4.098039215686274,-2.5686274509803924,3.414269547479936e-07,3.4268000330954634e-07,-3.4142695433806003e-07,-3.426800028996128e-07
-4.0588235294117645,-2.5686274509803924,4.0596750906888653e-07,4.0739236945769384e-07,-4.0596750893987553e-07,-4.0739236932868284e-07
-4.019607843137255,-2.5686274509803924,4.81989215728954e-07,4.835839621451257e-07,-4.819892156041401e-07,-4.835839620203118e-07
-3.980392156862745,-2.5686274509803924,5.713940804122877e-07,5.73146953523461e-07,-5.713940802126869e-07,-5.731469533238601e-07
-3.9411764705882355,-2.5686274509803924,6.76373068888755e-07,6.782590393665398e-07,-6.763730687876332e-07,-6.782590392654181e-07
-3.9019607843137254,-2.5686274509803924,7.994453819022862e-07,8.014220183859994e-07,-7.994453817774992e-07,-8.014220182612124e-07
-3.8627450980392157,-2.5686274509803924,9.435022907105901e-07,9.455048685084062e-07,-9.435022905643596e-07,-9.455048683621757e-07
-3.8235294117647056,-2.5686274509803924,1.1118559379852088e-06,1.1137917372734756e-06,-1.1118559378522556e-06,-1.1137917371405224e-06
-3.784313725490196,-2.5686274509803924,1.3082935249676782e-06,1.3100352862651355e-06,-1.3082935246225263e-06,-1.3100352859199836e-06
-3.7450980392156863,-2.5686274509803924,1.5371373191693297e-06,1.5385158507259037e-06,-1.5371373183524476e-06,-1.5385158499090215e-06
-3.7058823529411766,-2.5686274509803924,1.8033109267499418e-06,1.8041068945297645e-06,-1.8033109262606356e-06,-1.8041068940404584e-06
-3.666666666666667,-2.5686274509803924,2.1124122791830384e-06,2.1123472566715205e-06,-2.1124122785273425e-06,-2.1123472560158247e-06
-3.627450980392157,-2.5686274509803924,2.470793783997168e-06,2.4695206973992962e-06,-2.470793783389097e-06,-2.4695206967912253e-06
-3.588235294117647,-2.5686274509803924,2.885650083274337e-06,2.882743258942314e-06,-2.8856500831787647e-06,-2.8827432588467415e-06
-3.549019607843137,-2.5686274509803924,3.365113850110866e-06,3.3600589561690864e-06,-3.3651138499793987e-06,-3.3600589560376193e-06
-3.5098039215686274,-2.5686274509803924,3.918360031248053e-06,3.910544304968991e-06,-3.918360031133902e-06,-3.910544304854841e-06
-3.4705882352941178,-2.5686274509803924,4.555718912340548e-06,4.54442217901025e-06,-4.555718912261492e-06,-4.544422178931194e-06
-3.431372549019608,-2.5686274509803924,5.288798339570071e-06,5.273185456916939e-06,-5.288798339360749e-06,-5.273185456707617e-06
-3.392156862745098,-2.5686274509803924,6.13061537621174e-06,6.10973087975866e-06,-6.1306153758789786e-06,-6.109730879425899e-06
-3.3529411764705883,-2.5686274509803924,7.0957376039696035e-06,7.068503480793293e-06,-7.095737603669348e-06,-7.068503480493038e-06
-3.313725490196078,-2.5686274509803924,8.20043419506572e-06,8.16565187320486e-06,-8.200434194816402e-06,-8.165651872955543e-06
-3.2745098039215685,-2.5686274509803924,9.462836780854274e-06,9.419194584531672e-06,-9.462836780649273e-06,-9.419194584326671e-06
-3.235294117647059,-2.5686274509803924,1.0903110024854e-05,1.0849197505866714e-05,-1.0903110024735776e-05,-1.084919750574849e-05
-3.196078431372549,-2.5686274509803924,1.2543631671332767e-05,1.2477962376934641e-05,-1.2543631671027227e-05,-1.2477962376629101e-05
-3.1568627450980395,-2.5686274509803924,1.4409181683852147e-05,1.4330226052017997e-05,-1.4409181683379013e-05,-1.4330226051544863e-05
-3.1176470588235294,-2.5686274509803924,1.6527139910543565e-05,1.6433370083698404e-05,-1.6527139910098785e-05,-1.6433370083253624e-05
-3.0784313725490193,-2.5686274509803924,1.892769151361407e-05,1.8817639918978527e-05,-1.8927691513282546e-05,-1.8817639918647002e-05
-3.0392156862745097,-2.5686274509803924,2.1644039179187318e-05,2.1516372723357138e-05,-2.164403917898298e-05,-2.15163727231528e-05
-3.0,-2.5686274509803924,2.471262087989588e-05,2.4566232531120185e-05,-2.4712620879617155e-05,-2.456623253084146e-05
-2.9607843137254903,-2.5686274509803924,2.8173331696845493e-05,2.8007451063435495e-05,-2.8173331696507676e-05,-2.8007451063097678e-05
