Multipole Moment (l),CMB-S4 SNR,LiteBIRD SNR,Simons Observatory SNR
908.7975951903808,6.629995469344116e-43,1.0400389301264605e-42,7.970914299009207e-43
914.7895791583167,1.2068077006078852e-43,1.8923477635619654e-43,1.450512428449615e-43
920.7815631262525,2.165338373816019e-44,3.394026002924705e-44,2.601942096335907e-44
926.7735470941884,3.829802081274941e-45,6.000566290811828e-45,4.600835010117455e-45
932.7655310621243,6.677128708947105e-46,1.0457603444509717e-45,8.019338577553822e-46
938.7575150300602,1.1475352192221619e-46,1.796532007579544e-46,1.377854309567091e-46
944.749498997996,1.944039825739842e-47,3.0422899843053207e-47,2.333624129129043e-47
950.7414829659319,3.2464382791376605e-48,5.078425839788371e-48,3.896021752423831e-48
956.7334669338678,5.3440683248189444e-49,8.356424248467831e-49,6.411722207296242e-49
962.7254509018037,8.671609493436837e-50,1.3554225449220215e-49,1.0401378048966825e-49
968.7174348697396,1.38704413688555e-50,2.167164051465615e-50,1.6632974579258582e-50
974.7094188376755,2.186974444898927e-51,3.415637159934513e-51,2.6218740468359346e-51
980.7014028056113,3.399069106188594e-52,5.3065777294519014e-52,4.0739583444838415e-52
986.6933867735472,5.207618233193027e-53,8.126811546626058e-53,6.239994432679042e-53
992.685370741483,7.864681548714252e-54,1.226842201191356e-53,9.421383428541972e-54
998.6773547094189,1.170808870194251e-54,1.825660766683373e-54,1.402193708978898e-54
1004.6693386773547,1.7181209147670393e-55,2.678023091937268e-55,2.0571417023100436e-55
1010.6613226452906,2.485331382250643e-56,3.8723215307476564e-56,2.9749745915499475e-56
1016.6533066132265,3.5438696670252963e-57,5.519393566182264e-57,4.2409697245445046e-57
1022.6452905811624,4.9812006699873184e-58,7.754863783071148e-58,5.959501617593261e-58
1028.6372745490983,6.901654155760122e-59,1.0740384842282202e-58,8.255009368682043e-59
1034.629258517034,9.426168666235359e-60,1.4663186924156408e-59,1.1271664604894898e-59
1040.62124248497,1.269053931188544e-60,1.9733301776500788e-60,1.5171251341384305e-60
1046.6132264529058,1.684177300772007e-61,2.6177851677592187e-61,2.0128787161088147e-61
1052.6052104208418,2.203222708515482e-62,3.423190801703897e-62,2.6325502559907965e-62
1058.5971943887776,2.8411348501465863e-63,4.412564523101334e-63,3.3938964872678145e-63
1064.5891783567135,3.611504448285111e-64,5.606784835179155e-64,4.313038874778145e-64
1070.5811623246493,4.525299415749968e-65,7.022626479669587e-65,5.402950783366098e-65
1076.5731462925853,5.589453449123721e-66,8.670579169352225e-66,6.671776802331717e-66
1082.565130260521,6.805408923386376e-67,1.0552600695733432e-66,8.121100128318686e-67
1088.557114228457,8.16774118286678e-68,1.2660001600323539e-67,9.744309729984915e-68
1094.5490981963928,9.66301307992831e-69,1.4971691676839945e-68,1.152524465520061e-68
1100.5410821643288,1.1269016789612137e-69,1.7453030499291754e-69,1.3437302227129867e-69
1106.5330661322646,1.2954550344120352e-70,2.0055508557520125e-70,1.5443185065898993e-70
1112.5250501002006,1.4679846652114966e-71,2.2717438926260958e-71,1.7495426141066876e-71
1118.5170340681364,1.6397723284565932e-72,2.5365762269208897e-72,1.9537771814053066e-72
1124.5090180360721,1.8055455381619978e-73,2.791896570394067e-73,2.150742413229871e-73
1130.5010020040081,1.9597298063219047e-74,3.0290998619490653e-74,2.3338053159441207e-74
1136.4929859719439,2.0967507562649193e-75,3.2395949685006504e-75,2.4963398438436013e-75
1142.4849699398799,2.2113642141674202e-76,3.415314476703448e-76,2.632119792532485e-76
1148.4769539078156,2.298987472847092e-77,3.549225072827312e-77,2.735712481976283e-77
1154.4689378757516,2.3560027388926066e-78,3.6357937715618554e-78,2.8028387403227857e-78
1160.4609218436874,2.380004815631412e-79,3.671367003995868e-79,2.830666009073427e-79
1166.4529058116234,2.369969403282081e-80,3.654426387525535e-80,2.818006605606474e-80
1172.4448897795592,2.3263256074553965e-81,3.5856962293191045e-81,2.7654018072340086e-81
1178.4368737474952,2.250925504130587e-82,3.468092157804121e-82,2.675083462185495e-82
1184.428857715431,2.1469137689101988e-83,3.306515958364813e-83,2.5508169211968228e-83
1190.420841683367,2.0185101576393583e-84,3.10751672923105e-84,2.397640691911672e-84
1196.4128256513027,1.870725799848994e-85,2.878850989459896e-85,2.2215278941311332e-85
1202.4048096192387,1.709039856395008e-86,2.6289828661006452e-86,2.029001179063801e-86
1208.3967935871744,1.5390655062129904e-87,2.366569067912822e-87,1.826735575501966e-87
1214.3887775551102,1.3662333340284407e-88,2.099971837721904e-88,1.6211825954094438e-88
1220.3807615230462,1.1955163180248578e-89,1.8368369871890965e-89,1.4182442686021926e-89
1226.372745490982,1.0312144691083456e-90,1.5837645578260431e-90,1.2230184265108487e-90
1232.364729458918,8.768097013433423e-92,1.3460880925949846e-91,1.0396276515499649e-91
1238.3567134268537,7.348937490412408e-93,1.1277665361893484e-92,8.711350795108967e-93
1244.3486973947897,6.071648464571454e-94,9.313818781992127e-94,7.195418221528435e-94
1250.3406813627255,4.9448320229626255e-95,7.582269595526647e-95,5.8585405375469116e-95
1256.3326653306615,3.9697149781255995e-96,6.084620822016474e-96,4.702033247399649e-96
1262.3246492985973,3.141448666290755e-97,4.81316416962561e-97,3.720016023638221e-97
1268.3166332665332,2.450549432282315e-98,3.753104781035407e-98,2.90112728858833e-98
1274.308617234469,1.8843424252369384e-99,2.8847857390100654e-99,2.2302400800048503e-99
1280.300601202405,1.4282987086709978e-100,2.1857439958788343e-100,1.6900490418030924e-100
1286.2925851703408,1.0671884578985616e-101,1.6324800565132802e-101,1.2624374129578366e-101
1292.2845691382765,7.860063490481529e-103,1.2018750875922907e-102,9.295724943711204e-103
1298.2765531062125,5.7065528971777e-104,8.722352635345555e-104,6.747137043547112e-104
1304.2685370741483,4.083988393615421e-105,6.239801970266256e-105,4.827459697102254e-105
1310.2605210420843,2.8810978585986036e-106,4.400183940786867e-106,3.4047140321673455e-106
1316.25250501002,2.0035232138832366e-107,3.05867768797473e-107,2.367039379706463e-107
1322.244488977956,1.3733891323547268e-108,2.0958464294676057e-108,1.6221581184629834e-108
1328.2364729458918,9.280164890379324e-110,1.4156244590704919e-109,1.0958314092876985e-109
1334.2284569138278,6.18131161281336e-111,9.425394073818312e-111,7.297215344818174e-111
1340.2204408817636,4.05852701793031e-112,6.186055825376358e-112,4.789977129316072e-112
1346.2124248496996,2.626752194042711e-113,4.002128340073956e-113,3.0993639374219347e-113
1352.2044088176353,1.6758402790842152e-114,2.5522960398252504e-114,1.976853881866022e-114
1358.1963927855713,1.0539232953720004e-115,1.6044786421517971e-115,1.2429092576418771e-115
1364.188376753507,6.533535303983492e-117,9.942593706995401e-117,7.70312835432781e-117
1370.180360721443,3.992549772410412e-118,6.073349917973797e-118,4.706062651659117e-118
1376.1723446893789,2.4050011826379227e-119,3.656956324411327e-119,2.8340736582389805e-119
1382.1643286573146,1.428048996127596e-120,2.1705715273446027e-120,1.6823928770111474e-120
1388.1563126252506,8.358604586140182e-122,1.2699636451925071e-121,9.844792503611776e-122
1394.1482965931864,4.822667408177735e-123,7.324387862635539e-123,5.678695368920139e-123
1400.1402805611224,2.7428603849045005e-124,4.164033726940381e-124,3.2288913766143973e-124
1406.1322645290581,1.5377401383119188e-125,2.3335655312288097e-125,1.8097607170248682e-125
1412.1242484969941,8.49816301549691e-127,1.2891059789299552e-126,9.998888781607637e-127
1418.11623246493,4.629456667901261e-128,7.019725063087415e-128,5.445592970097445e-128
1424.108216432866,2.4859812446428144e-129,3.7680307769924114e-129,2.9234890721923456e-129
1430.1002004008017,1.3159171009524445e-130,1.9937543076543326e-130,1.5471079980704314e-130
1436.0921843687377,6.866288899787469e-132,1.0399002788491914e-131,8.070540967588173e-132
1442.0841683366734,3.531656635064333e-133,5.346562022813441e-133,4.149994490599383e-133
1448.0761523046094,1.7905965014651785e-134,2.709694828102843e-134,2.1035616883992685e-134
1454.0681362725452,8.949110057567749e-136,1.3537205266403469e-135,1.0510559704135111e-135
1460.060120240481,4.408844944226173e-137,6.66654023635949e-137,5.176775043450172e-137
