Time (s),Radio Flux,Infrared Flux,Optical Flux,X-ray Flux,Gamma-ray Flux
0.0,0.1,0.5,0.3,1.0,2.0
20.04008016032064,0.0996000005344013,0.49667111753051896,0.29760480319358207,0.9867287959560582,1.9214248500991817
40.08016032064128,0.09920160106452736,0.4933643979780291,0.29522872961296903,0.9736337167688923,1.8459367272893312
60.120240480961925,0.09880479519040387,0.4900796937870388,0.29287162657852966,0.9607124250495909,1.7734143497622388
80.16032064128257,0.09840957653765636,0.48681685838444616,0.29053334262962527,0.9479626144292075,1.7037412005778236
100.20040080160321,0.09801593875740777,0.4835757461729985,0.2882137275148772,0.9353820091470889,1.6368053404640222
120.24048096192385,0.09762387552617657,0.48035621252479543,0.28591263218251245,0.9229683636446656,1.572499227971312
140.28056112224448,0.0972333805457751,0.4771581137748352,0.2836299087707854,0.9107194621646342,1.5107195466929286
160.32064128256513,0.09684444754320844,0.47398130721460374,0.2813654105984774,0.8986331183554583,1.4513670392731821
180.3607214428858,0.09645707027057357,0.4708256510857069,0.279118992155471,0.8867071748811194,1.3943463479371832
200.40080160320642,0.09607124250495909,0.46769100457354446,0.2768905090933997,0.8749395030360448,1.339565861285772
220.44088176352705,0.0956869580483452,0.4645772278010267,0.2746798182163732,0.8633280023651484,1.2869375671094976
240.4809619238477,0.09530421072750415,0.4614841818223328,0.27248677747177547,0.8518706002889118,1.236376910985186
260.52104208416836,0.09492299439390106,0.4584117286167105,0.2703112459411371,0.8405652517334424,1.1878026604279002
280.56112224448896,0.09454330292359514,0.4553597310823171,0.2681530838310802,0.8294099387654406,1.1411367743800436
300.6012024048096,0.0941651302171414,0.452328053030102,0.2660121524643358,0.8184026702320111,1.0963042778279197
320.64128256513027,0.09378847019949249,0.44931655917772917,0.2638883142708327,0.8075414814052553,1.0532331413443008
340.6813627254509,0.0934133168199013,0.44632511514354056,0.2617814327788576,0.796824433631579,1.0118541653634818
360.7214428857716,0.09303966405182366,0.4433535874405597,0.25969137260628616,0.786249613985656,0.9721008690028803
380.7615230460922,0.09266750589282152,0.44040184347053485,0.2576179994518833,0.7758151349289818,0.9339093832525718
400.80160320641284,0.09229683636446656,0.4374697515180224,0.25556118008667356,0.765519133972961,0.8972183483611459
420.8416833667335,0.09192764951224418,0.4345571807445092,0.25352078234538017,0.7553597733464643,0.861968815253025
440.8817635270541,0.09155993940545774,0.4316640011825742,0.2514966751179328,0.7453352396677977,0.8281041508188565
460.92184368737475,0.0911937001371334,0.4287900837300887,0.24948872834104208,0.735443743621026,0.7955699469268156
480.9619238476954,0.09082892582392516,0.4259353001444559,0.24749681298984297,0.7256835196365911,0.7643139330086354
501.00200400801606,0.0904656106060204,0.4230995230368878,0.2455208010696033,0.7160528255761679,0.7342858920799166
521.0420841683367,0.0901037486470457,0.4202826258667212,0.24356056560749967,0.7065499424217054,0.7054375800597987
541.0821643286573,0.08974333413397312,0.41748448293577084,0.24161598064445827,0.6971731739685917,0.6777226482603642
561.1222444889779,0.08938436127702676,0.4147049693827203,0.23968692122706112,0.6879208465228919,0.6510965689212453
581.1623246492986,0.0890268243095898,0.41194396117755067,0.2377732633995171,0.6787913086026054,0.6255165636697976
601.2024048096192,0.08867071748811195,0.40920133511600554,0.23587488419569677,0.669782930642886,0.6009415347918982
621.2424849699399,0.08831603509201694,0.4064769688140937,0.23399166163123097,0.6608941047051748,0.5773319992029473
641.2825651302605,0.0879627714236109,0.40377074070262764,0.2321234746956725,0.6521232441901942,0.5546500250129921
661.3226452905811,0.08761092080799063,0.4010825300217989,0.23027020334472015,0.6434687835547488,0.5328591705840479
681.3627254509018,0.08726047759295255,0.3984122168157895,0.2284317284925052,0.6349291780322868,0.5119244259817142
701.4028056112224,0.08691143614890184,0.39575968192741917,0.22660793200393928,0.626502903357168,0.4918121567270124
721.4428857715432,0.08656379086876206,0.393124806992828,0.22479869668712324,0.618188455492593,0.47249004975807746
741.4829659318638,0.08621753616788502,0.3905074744361949,0.22300390628581687,0.6099843503621416,0.45392706151488443
761.5230460921844,0.08587266648396111,0.3879075674644909,0.2212234454719685,0.6018891235848742,0.4360933680635995
781.5631262525051,0.0855291762769299,0.38532497006226774,0.2194571998383044,0.5939013302139501,0.41896031718042437
801.6032064128257,0.08518706002889119,0.3827595669864805,0.2177050558909773,0.5860195444787122,0.40250038231795127
821.6432865731463,0.08484631224401636,0.38021124376134563,0.2159669010422736,0.5782423595301974,0.3866871183800665
841.683366733467,0.08450692744846007,0.37767988667323216,0.21424262360337884,0.5705683871900218,0.3714951192343518
861.7234468937876,0.08416890019027233,0.3751653827655879,0.21253211277720077,0.5629962577026003,0.3568999768937211
881.7635270541082,0.08383222503931093,0.37266761983389884,0.21083525865125008,0.5555246194906535,0.34287824230170966
901.8036072144289,0.08349689658715416,0.37018648642068225,0.20915195219057747,0.5481521389139598,0.3294073876584167
921.8436873747495,0.08316290944701404,0.367721871810513,0.20748208523076764,0.5408775000313094,0.31646577022656813
941.8837675350702,0.08283025825364963,0.3652736660250835,0.20582555047098874,0.5336994043656168,0.30403259755955286
961.9238476953908,0.082498937663281,0.36284175981829553,0.20418224146709765,0.5266165706721504,0.2920878940955643
981.9639278557114,0.08216894235350325,0.36042604467138595,0.20255205262480017,0.5196277347098395,0.28061246906417775
1002.0040080160321,0.08184026702320112,0.35802641278808395,0.2009348791928658,0.5127316490156139,0.2695878856537994
1022.0440881763527,0.08151290639246374,0.3556427570898011,0.1993306172563967,0.5059270826817409,0.25899643139045353
1042.0841683366734,0.08118685520249991,0.3532749712108527,0.19773916373015057,0.4992128211361153,0.24882108968031247
1062.124248496994,0.08086210821555351,0.3509229494937122,0.19616041635191653,0.4925876659254661,0.2390455124702548
1082.1643286573146,0.08053866021481942,0.34858658698429584,0.19459427367594412,0.4860504345014402,0.22965399398252068
1102.2044088176353,0.08021650600435978,0.34626577942727926,0.19304063506642463,0.479599960009525,0.22063144548127156
1122.2444889779558,0.07989564040902038,0.34396042326144594,0.19149940069102467,0.4732350910807722,0.21196337103050897
1142.2845691382765,0.07957605827434762,0.3416704156150653,0.18997047151447102,0.4669546916262859,0.20363584420440645
1162.3246492985973,0.07925775446650571,0.3393956543013027,0.18845374929218714,0.46075764063443747,0.19563548571263598
1182.364729458918,0.07894072387219414,0.33713603781365936,0.18694913656398002,0.4546428319707726,0.1879494419047411
1202.4048096192384,0.0786249613985656,0.334891465321443,0.18545653664777792,0.44860917418057294,0.1805653641190211
1222.4448897795592,0.07831046197314413,0.3326618366652682,0.1839758536334176,0.44265559029403834,0.17347138884274702
1242.4849699398799,0.07799722054374367,0.3304470523525874,0.18250699237648169,0.4367810176340546,0.16665611865183602
1262.5250501002004,0.07768523207838685,0.328247013553251,0.18104985849218472,0.4309844076265125,0.1601086038993578
1282.565130260521,0.07737449156522418,0.3260616220950971,0.17960435834930838,0.42526472561314366,0.1538183251234564
1302.6052104208418,0.07706499401245355,0.32389078045957126,0.17817039906418503,0.41962095066684074,0.1477751761464221
1322.6452905811623,0.07675673444824005,0.3217343917773744,0.1767478884947292,0.41405207540942823,0.14196944783775972
1342.685370741483,0.07644970792063606,0.3195923598241407,0.1753367352345169,0.4085571058318521,0.13639181251516552
1362.7254509018037,0.07614390949750174,0.3174645890161434,0.17393684860691203,0.40313506111675523,0.13103330895835377
1382.7655310621242,0.07583933426642576,0.31535098440602966,0.17254813865923976,0.39778497346340785,0.1258853280116524
1402.805611222445,0.07553597733464644,0.313251451678584,0.17117051615700654,0.39250588791496094,0.1209395987522377
1422.8456913827656,0.07523383382897308,0.3111658971465193,0.16980389257816597,0.3872968621879929,0.11618817520178673
1442.8857715430863,0.07493289889570774,0.3090942277462965,0.1684481801074308,0.3821569665043177,0.11162342356019526
1462.9258517034068,0.0746331677005673,0.30703635103397164,0.16710329163063,0.37708528342502506,0.10723800994085286
1482.9659318637275,0.07433463542860562,0.3049921751810708,0.1657691407291113,0.3720809076867239,0.10302488858776883
1503.0060120240482,0.07403729728413645,0.30296160897049246,0.16444564167418793,0.3671429460399583,0.09897729055561931
1523.0460921843687,0.07374114849065617,0.3009445617924371,0.16313270942163002,0.3622705170897681,0.09508871283452702
1543.0861723446894,0.07344618429076719,0.2989409436403641,0.16183025960620004,0.35746275113836545,0.09135290790210261
1563.1262525050101,0.07315239994610147,0.29695066510697504,0.16053820853623155,0.35271879002989937,0.08776387368596088
1583.1663326653306,0.07285979073724443,0.2949736373802243,0.1592564731882514,0.34803778699728033,0.08431584392058548
1603.2064128256513,0.07256835196365911,0.2930097722393561,0.15798497120164512,0.3434189065110374,0.08100327888304848
1623.246492985972,0.07227807894361067,0.29105898205096764,0.1567236208733644,0.3388613241301821,0.0778208564927018
1643.2865731462925,0.0719889670140912,0.2891211797650987,0.1554723411526773,0.3343642263550501,0.07476346376053977
1663.3266533066133,0.0717010115307448,0.28719627891134725,0.15423105163595993,0.32992681048209754,0.07182618857449534
1683.366733466934,0.07141420786779294,0.2852841935950109,0.15299967256153016,0.32554828446062267,0.06900431180747263
1703.4068136272545,0.07112855141796022,0.283384838493254,0.15177812480452227,0.32122786675139053,0.06629329973543516
1723.4468937875752,0.07084403759240025,0.28149812885130016,0.1505663298718026,0.31696478618713264,0.06368879675336932
1743.4869739478959,0.0705606618206221,0.2796239804786505,0.14936420989692592,0.3127582818348988,0.06118661837741992
1763.5270541082164,0.0702784195504167,0.27776230974532673,0.14817168763513175,0.30860760286023525,0.05878274452195497
1783.567134268537,0.0699973062477838,0.2759130335781391,0.14698868645838098,0.3045120083931653,0.05647331304075791
1803.6072144288578,0.06971731739685916,0.2740760694569799,0.14581513035043203,0.300470767395949,0.0542546135219712
1823.6472945891785,0.06943844849984197,0.2722513354111406,0.14465094390195612,0.29648315853259755,0.05212308132682128
1843.687374749499,0.06916069507692256,0.2704387500156547,0.1434960523056918,0.29254847004011914,0.050075291862547514
1863.7274549098197,0.0688840526662105,0.2686382323876637,0.14235038135163786,0.28866599960147366,0.04810795508033407
1883.7675350701404,0.06860851682366291,0.2668497021828084,0.14121385742228515,0.2848350542202141,0.04621791018940452
1903.807615230461,0.06833408312301306,0.26507307959164317,0.14008640748788576,0.28105495009679043,0.04440212057878703
1923.8476953907816,0.06806074715569922,0.2633082853360752,0.1389679591017606,0.27732501250649605,0.0426576689385908
1943.8877755511023,0.06778850453079392,0.2615552406658264,0.1378584403956441,0.2736445756790336,0.04098175257295617
1963.9278557114228,0.0675173508749334,0.25981386735491974,0.1367577800750661,0.27001298267967927,0.03937167889714705
1983.9679358717435,0.06724728183224725,0.25808408769818797,0.13566590741477072,0.26642958529202393,0.03782486111155194
2004.0080160320642,0.0669782930642886,0.2563658245078069,0.13458275225417188,0.2628937439022706,0.03633881404564301
2024.0480961923847,0.0667103802499643,0.25465900110985074,0.13350824499284478,0.25940482738506787,0.03491115016521584
2044.0881763527054,0.06644353908546556,0.25296354134087046,0.1324423165860537,0.2559622129908571,0.03353957573649494
2064.128256513026,0.06617776528419883,0.25127936954449553,0.13138489854031535,0.2525652862347166,0.032221887140942464
2084.168336673347,0.06591305457671685,0.24960641056805766,0.13033592290899762,0.249213440786679,0.030955967334849045
2104.2084168336673,0.0656494027106502,0.24794458975923744,0.12929532228795376,0.2459060783635062,0.029739782448018757
2124.248496993988,0.06538680545063884,0.24629383296273305,0.1282630298111908,0.2426426086218986,0.02857137851608337
2144.2885771543088,0.06512525857826422,0.24465406651695115,0.12723897914657328,0.23942244905312304,0.02744887834119622
2164.3286573146293,0.06486475789198137,0.2430252172507201,0.1262231044915608,0.23624502487903878,0.026370478476061818
2184.3687374749497,0.06460529920705155,0.24140721248002459,0.12521534056897965,0.23310976894950292,0.025334446326455397
2204.4088176352707,0.06434687835547488,0.2397999800047625,0.12421562262282845,0.2300161216411379,0.024339117367577653
2224.448897795591,0.06408949118592354,0.23820344810552296,0.12322388641411709,0.22696353075744227,0.02338289246977215
2244.4889779559117,0.0638331335636749,0.2366175455403861,0.12224006821673876,0.22395145143022682,0.022464235329308607
2264.5290581162326,0.06357780137054528,0.23504220154174402,0.12126410481337527,0.22097934602235927,0.021581670000104754
2284.569138276553,0.06332349050482368,0.23347734581314294,0.12029593349143483,0.21804668403179975,0.02073377852242065
2304.609218436874,0.06307019688120592,0.23192290852614622,0.11933549203902231,0.21515294199690874,0.019919198644715856
2324.6492985971945,0.06281791643072905,0.23037882031721874,0.11838271874094174,0.2122976034030134,0.0191366216350095
2344.689378757515,0.06256664510070589,0.2288450122846313,0.1174375523747305,0.2094801585902122,0.01838479017822645
2364.729458917836,0.06231637885466001,0.2273214159853863,0.1164999322067255,0.20670010466240418,0.017662496356151823
2384.7695390781564,0.0620671136722609,0.22580796343216358,0.11556979798816067,0.20395694539752532,0.016968579706748185
2404.809619238477,0.06181884554925931,0.22430458709028647,0.1146470899512953,0.20125019115897563,0.01630192535971733
2424.849699398798,0.06157157049742297,0.22281121987470837,0.11373174880557378,0.19857935880822256,0.01566146224531144
2444.8897795591183,0.06132528454447254,0.22132779514701917,0.11282371573381567,0.19594397161856353,0.01504616137351577
2464.929859719439,0.061079983734017754,0.21985424671247156,0.1119229323884362,0.19334355919003324,0.014455034180837822
2484.9699398797597,0.0608356641254939,0.2183905088170273,0.11102934088769714,0.1907776573654403,0.013887130942047424
2505.0100200400802,0.06059232179409849,0.2169365161444232,0.11014288381198749,0.18824580814751837,0.013341539244315593
2525.0501002004007,0.06034995283072824,0.21549220381325626,0.10926350420013371,0.18574755961717596,0.012817382521300725
2545.0901803607217,0.06010855334191624,0.21405750737408866,0.10839114554573971,0.18328246585283212,0.012313818644827052
2565.130260521042,0.05986811944976947,0.21263236280657183,0.10752575179355596,0.1808500868508224,0.01183003857189267
2585.1703406813626,0.05962864729190638,0.21121670651658955,0.10666726733587724,0.17844998844686055,0.01136526504483321
2605.2104208416836,0.05939013302139501,0.20981047533342037,0.1058156370089698,0.17608174223854317,0.010918751342553042
2625.250501002004,0.05915257280669106,0.2084136065069185,0.10497080608952661,0.17374492550888268,0.010489780080817614
2645.2905811623245,0.0589159628315764,0.20702603770471412,0.10413272029115077,0.17143912115085483,0.010077662059679186
2665.3306613226455,0.05868029929509775,0.2056477070094314,0.10330132576086748,0.16916391759294777,0.009681735156184642
2685.370741482966,0.05844557841150564,0.20427855291592606,0.10247656907566362,0.16691890872569923,0.009301363260586028
2705.4108216432865,0.05821179641019353,0.20291851432854047,0.10165839723905463,0.16470369382920835,0.008935935254344777
2725.4509018036074,0.05797894953563735,0.20156753055837762,0.10084675767767945,0.16251787750160998,0.0085848640282877
2745.490981963928,0.05774703404733505,0.2002255413205929,0.10004159823792219,0.1603610695884978,0.008247585539337276
2765.5310621242484,0.05751604621974659,0.19889248673170393,0.0992428671825608,0.1582328851132841,0.007923557904300656
2785.5711422845693,0.05728598234223409,0.19756830730691857,0.09845051318744269,0.15613294420848406,0.007612260529261528
2805.61122244489,0.05705683871900218,0.19625294395748047,0.0976644853381868,0.1540608720479119,0.007313193273176127
2825.6513026052103,0.05682861166903866,0.19494633798803226,0.09688473312691187,0.15201629877977646,0.007025875644329394
2845.691382765531,0.05660129752605533,0.19364843109399646,0.0961112064489911,0.14999885946066518,0.006749846028360545
2865.7314629258517,0.05637489263842917,0.19235916535897385,0.09534385559983242,0.14800819399040416,0.006484660946617611
2885.7715430861726,0.056149393369143596,0.19107848325215884,0.0945826312716848,0.14604394704778215,0.006229894343649377
2905.811623246493,0.0559247960957301,0.18980632762577257,0.09382748455046963,0.14410576802712843,0.005985136902690125
2925.8517034068136,0.05570109721021001,0.18854264171251253,0.09307836691263793,0.14219331097573146,0.00574999538803723
2945.8917835671346,0.05547829311903654,0.18728736912301963,0.09233523022205209,0.14030623453208885,0.005524092013265201
2965.931863727455,0.05525638024303711,0.18604045384336196,0.09159802672689302,0.13844420186497636,0.00530706383426109
2985.9719438877755,0.055035355017355764,0.18480184023253501,0.09086670905659157,0.1366068806133256,0.005098562166105954
3006.0120240480965,0.05481521389139598,0.18357147301997914,0.0901412302187847,0.1347939428268997,0.004898252022865743
3026.052104208417,0.054595953328763595,0.18234929730311308,0.08942154359629598,0.1330050649077565,0.004705811579391414
3046.0921843687374,0.054377569807210015,0.18113525854488405,0.08870760294413994,0.13123992755248795,0.004520931654263572
3066.1322645290584,0.05416005981857561,0.17992930257133405,0.08799936238655062,0.1294982156952267,0.004343315213051013
3086.172344689379,0.05394341986873335,0.17873137556918273,0.08729677641403367,0.12777961845140898,0.00417267689108502
3106.2124248496993,0.05372764647753275,0.17754142408342577,0.08659979988044211,0.1260838290622833,0.004008742534982679
3126.2525050100203,0.05351273617874385,0.17635939501494968,0.0859083880000752,0.12441054484015623,0.003851248762182649
3146.2925851703408,0.053298685520001624,0.17518523561816257,0.08522249634480093,0.12275946711436456,0.0036999425377857286
3166.3326653306613,0.05308549106275047,0.17401889349864016,0.08454208084120081,0.12113030117796428,0.003554580768020266
3186.372745490982,0.05287314938218901,0.1728603166107879,0.08386709776773822,0.11952275623512734,0.003414929909679385
3206.4128256513027,0.05266165706721504,0.1717094532555187,0.08319750375194881,0.11793654534923666,0.003280765594902464
3226.452905811623,0.052451010720370755,0.17056625207794576,0.08253325576765344,0.11637138539166936,0.0031518722706980105
3246.492985971944,0.05224120695778814,0.16943066206509105,0.08187431113219355,0.11482699699126034,0.0030280428526288446
3266.5330661322646,0.05203224240913468,0.16830263254360892,0.08122062750368857,0.11330310448443619,0.0029090783921031393
3286.573146292585,0.05182411371755911,0.16718211317752504,0.08057216287831491,0.1117994358660112,0.0027947877567367726
3306.613226452906,0.051616817539637594,0.16606905396599014,0.07992887558760718,0.11031572274063578,0.0026849873232734868
3326.6533066132265,0.051410350545319984,0.16496340524104877,0.07929072429578046,0.1088517002748899,0.0025795006825694825
3346.693386773547,0.051204709417876276,0.1638651176654231,0.0786576679970744,0.10740710715001185,0.002478158356168403
3366.733466933868,0.05099989085384339,0.16277414223031134,0.07802966601311814,0.10598168551525448,0.002380797524011453
3386.7735470941884,0.05079589156297209,0.16169043025320073,0.07740667799031654,0.10457518094186069,0.0022872617628451053
3406.813627254509,0.050592708268174094,0.16061393337569527,0.07678866389725712,0.10318734237764914,0.0021974007949061244
3426.85370741483,0.05039033770546948,0.15954460356135775,0.07617558402213775,0.10181792210220322,0.00211107024648016
3446.8937875751503,0.05018877662393421,0.15848239309356632,0.07556739897021493,0.10046667568265473,0.0020281314159459932
3466.933867735471,0.049988021785647936,0.1574272545733852,0.07496406966127238,0.0991333619300537,0.0019484510509327362
3486.9739478957918,0.04978806996564197,0.1563791409174494,0.07436555732710981,0.09781774285631799,0.0018719011342320103
3507.0140280561122,0.04958891795184749,0.1553380053558642,0.07377182350905186,0.09651958363175397,0.0017983586781211147
3527.0541082164327,0.04939056254504392,0.15430380143011763,0.07318283005547685,0.09523865254314068,0.0017277055267667133
3547.0941883767537,0.04919300055880754,0.15327648299100757,0.07259853911936515,0.09397472095237056,0.0016598281663916291
3567.134268537074,0.048996228819460336,0.15225600419658264,0.07201891315586745,0.09272756325563916,0.0015946175428997184
3587.174348697395,0.04880024416601897,0.15124231951009612,0.07144391491989202,0.09149695684317602,0.0015319688866658077
3607.2144288577156,0.04860504345014402,0.1502353836979745,0.07087350746371161,0.09028268205951051,0.0014717815442092305
3627.254509018036,0.04841062353608942,0.14923515182779862,0.07030765413458923,0.08908452216426442,0.001413958816480482
3647.294589178357,0.04821698130065205,0.14824157926629877,0.06974631857242286,0.08790226329346537,0.0013584078035012125
3667.3346693386775,0.04802411363312161,0.14725462167736322,0.06918946470740928,0.08673569442137351,0.0013050392551079372
3687.374749498998,0.047832017435230606,0.14627423502005957,0.06863705675772612,0.08558460732281449,0.0012537674275596585
