Time (s),Strain
2.9123358537562316,-3.116384798898534e-25
2.9672855868459718,3.3254578201767198e-25
3.022235319935712,-7.376996820970774e-26
3.077185053025452,-3.874764892827844e-25
3.1321347861151922,3.8282818899280174e-25
3.1870845192049324,-2.801670487130526e-25
3.2420342522946726,2.336015223047061e-25
3.296983985384413,1.0094132511997074e-25
3.3519337184741533,-2.519760276411779e-25
3.4068834515638935,-8.913874713480696e-26
3.4618331846536337,6.674508010189689e-26
3.516782917743374,2.02261167605272e-25
3.571732650833114,-1.7612690619579758e-25
3.626682383922854,2.6872274179561053e-25
3.6816321170125943,2.2906117577404104e-25
3.7365818501023345,-1.8354876443153192e-25
3.791531583192075,3.3899139818063415e-25
3.846481316281815,3.1348943077502205e-27
3.9014310493715554,3.9755612889690655e-25
3.9563807824612955,-2.1005799164814063e-25
4.011330515551036,1.2819685999392453e-25
4.066280248640776,3.973119769573897e-25
4.121229981730516,-3.9710003290695423e-25
4.176179714820257,-1.6842120117480704e-25
4.231129447909996,2.881580512764309e-25
4.286079180999737,-1.7922514432551277e-25
4.341028914089477,-1.735208089849989e-25
4.395978647179217,3.4109191846146694e-25
4.450928380268958,1.2341043996044693e-25
4.505878113358698,-3.7009400631380744e-25
4.560827846448438,-1.2774267073185248e-25
4.615777579538178,3.255658991121372e-25
4.6707273126279185,1.881127924781647e-25
4.725677045717658,-1.2980565322678498e-25
4.780626778807399,-3.112944844572597e-25
4.835576511897139,-2.2950844131055713e-25
4.890526244986879,3.909174175148599e-25
4.94547597807662,3.893550587225381e-25
5.0004257111663595,-1.720390965870104e-26
5.0553754442561,-1.5840212561153996e-25
5.11032517734584,-3.562440296675825e-25
5.16527491043558,5.549961381673316e-28
5.22022464352532,-3.9293421036212565e-25
5.275174376615061,-2.5336150110421736e-25
5.330124109704801,-3.40705003380999e-25
5.385073842794541,9.86978396797467e-26
5.440023575884282,9.730482136750526e-26
5.494973308974021,-5.458325788529105e-26
5.549923042063762,-1.4191752579425725e-25
5.604872775153502,-2.8996821529150145e-25
5.659822508243242,1.2902026019039733e-26
5.714772241332982,2.9723443418234277e-26
5.769721974422723,-3.905180018616557e-25
5.824671707512463,-3.737447851756291e-25
5.879621440602203,-2.728601503228764e-25
5.9345711736919435,-1.3689342701658923e-25
5.989520906781683,1.8966670982347706e-25
6.044470639871424,3.8811871788054132e-25
6.099420372961164,3.6674489137533166e-25
6.154370106050904,-1.2137227395006613e-25
6.209319839140645,-3.912878832848879e-25
6.2642695722303845,-3.4884686769514473e-25
6.319219305320125,1.7595810393519598e-25
6.374169038409865,3.4878968723291025e-25
6.429118771499605,6.963858317563562e-27
6.484068504589345,-3.5552967152761163e-25
6.539018237679086,-1.2573177562424562e-25
6.593967970768826,3.528450258363071e-25
6.648917703858566,1.1027016841223516e-25
6.703867436948307,1.423420990089125e-26
6.758817170038046,3.846845556137003e-25
6.813766903127787,9.957199880834116e-26
6.868716636217527,-3.8702450406504925e-25
6.923666369307267,-1.7904147501952521e-26
6.978616102397007,-2.3919614230372503e-25
7.033565835486748,-2.861818738481859e-25
7.088515568576488,3.8124650754171626e-25
7.143465301666228,6.645041182987757e-27
7.1984150347559686,3.6441708401266255e-25
7.253364767845708,-1.2793410260244037e-25
7.308314500935449,-2.2644425299874367e-25
7.363264234025189,-7.517498989793979e-26
7.418213967114929,-1.9429277730077676e-25
7.473163700204669,1.7853240109668568e-26
7.5281134332944095,-2.4969225191350733e-25
7.58306316638415,3.2745673205016765e-25
7.63801289947389,7.954145597164812e-26
7.69296263256363,1.19704602090517e-25
7.74791236565337,2.991696930202954e-25
7.802862098743111,-3.189013173374878e-25
7.8578118318328505,2.978276920410213e-25
7.912761564922591,-3.842451983956489e-25
7.967711298012332,-5.208898811970798e-26
8.022661031102071,-8.312031323501418e-26
8.077610764191812,-3.859174963279738e-25
8.132560497281553,2.1825592670011955e-25
8.187510230371291,-8.201332931849265e-27
8.242459963461032,-2.368947310607445e-25
8.297409696550773,3.7382541557681926e-25
8.352359429640513,1.9348645410604346e-25
8.407309162730254,4.5937081478695146e-27
8.462258895819993,8.790433356751714e-26
8.517208628909733,3.3453192758502685e-25
8.572158361999474,2.8398656584184914e-25
8.627108095089215,-2.4113746898557025e-25
8.682057828178953,-2.9340841363849473e-25
8.737007561268694,2.411992628551617e-25
8.791957294358435,3.3470292178985206e-25
8.846907027448175,-5.522856859259613e-26
8.901856760537916,-3.454439313374386e-25
8.956806493627655,-3.664846845285718e-25
9.011756226717395,-2.556454745773468e-25
9.066705959807136,-1.3750046217251888e-25
9.121655692896876,-5.643960013503905e-26
9.176605425986615,-1.4161792044295485e-26
9.231555159076356,-3.4817452211686574e-28
9.286504892166096,-3.940865067138243e-27
9.341454625255837,-1.5671442410773933e-26
9.396404358345578,-2.8414068565773467e-26
9.451354091435316,-3.7251480793526534e-26
9.506303824525057,-3.9456257339900824e-26
9.561253557614798,-3.44106050046787e-26
9.616203290704538,-2.3572962806852577e-26
9.671153023794279,-1.0533905484379093e-26
9.726102756884018,-1.073676308004568e-27
9.781052489973758,-3.1365001741668646e-27
9.836002223063499,-2.670858598462242e-26
9.89095195615324,-8.301126246412397e-26
9.945901689242978,-1.796808651601111e-25
10.000851422332719,-3.030765636003838e-25
10.05580115542246,-3.803231436830191e-25
10.1107508885122,-2.6251456280560752e-25
10.16570062160194,1.1426241858523654e-25
10.22065035469168,3.7993561968887017e-25
10.27560008778142,3.0019566079533193e-26
10.33054982087116,-3.787914213644847e-25
10.385499553960901,-2.3532801980939266e-26
10.44044928705064,3.716489145662946e-25
10.49539902014038,2.3439100932697756e-25
10.550348753230121,2.3900835547119558e-26
10.605298486319862,4.653819519913897e-26
10.660248219409603,3.070925665000702e-25
10.715197952499341,2.179001815036598e-25
10.770147685589082,-3.78390243573104e-25
10.825097418678823,3.193433834009755e-25
10.880047151768563,-1.2565489555300267e-25
10.934996884858302,-2.947673346213825e-25
10.989946617948043,-7.417460857335991e-27
11.044896351037783,-1.791038015182534e-25
11.099846084127524,-2.682819195683769e-25
11.154795817217265,3.2196377047331423e-25
11.209745550307003,-2.929013602843162e-25
11.264695283396744,3.641147624426241e-25
11.319645016486485,1.0060858738185084e-26
11.374594749576225,2.5361557716075384e-25
11.429544482665964,-8.540851830465756e-26
11.484494215755705,2.8075253995939907e-25
11.539443948845445,-3.5387817305603174e-25
11.594393681935186,-2.720621294423517e-26
11.649343415024926,-2.746811085491136e-25
11.704293148114665,2.884843399092042e-25
11.759242881204406,-3.321736195809081e-25
11.814192614294146,2.751294972004895e-25
11.869142347383887,5.665447657476104e-26
11.924092080473628,1.4159960715517352e-25
11.979041813563367,3.338638462104439e-25
12.033991546653107,-3.3753720844634384e-25
12.088941279742848,-4.6850215291893323e-26
12.143891012832588,-4.763003955749761e-26
12.198840745922327,-3.6314130352914964e-25
12.253790479012068,1.9367356286393327e-25
12.308740212101808,2.244043606373465e-25
12.363689945191549,-3.6752000201547835e-25
12.41863967828129,-2.806184764703222e-25
12.473589411371028,-2.320201516319532e-27
12.528539144460769,-1.1462836765176443e-25
12.58348887755051,-2.7112799378612477e-25
12.63843861064025,5.236791431068389e-26
12.693388343729989,3.6029461409517206e-25
12.74833807681973,3.6848965009427904e-25
12.80328780990947,-1.1217363108268662e-25
12.85823754299921,-3.723132099515268e-25
12.913187276088951,-3.6890151871007335e-25
12.96813700917869,7.738112432385802e-26
13.02308674226843,3.225029112633306e-25
13.078036475358171,2.5865552688447484e-25
13.132986208447912,-2.8172959494510616e-27
13.187935941537653,1.1194854522181208e-25
13.242885674627392,2.933200362310423e-25
13.297835407717132,1.137569703631331e-25
13.352785140806873,-1.1774563398228733e-25
13.407734873896613,-1.77869585543308e-25
13.462684606986352,-3.253143167006044e-25
13.517634340076093,-5.35890180076753e-27
13.572584073165833,5.728817668407365e-26
13.627533806255574,-1.328891653845976e-25
13.682483539345315,-1.1770126385174286e-25
13.737433272435053,-8.871753303747864e-26
13.792383005524794,3.5085097624551086e-25
13.847332738614535,3.0381534234839935e-25
13.902282471704275,2.8783907222361176e-25
13.957232204794014,-4.1213656618961357e-26
14.012181937883755,-6.618250336751485e-26
14.067131670973495,1.5132460243082432e-26
14.122081404063236,-3.6826004110180893e-25
14.177031137152976,-1.3598625713743332e-25
14.231980870242715,1.668339316965833e-25
14.286930603332456,2.6705756281671137e-25
14.341880336422197,9.042298648537114e-26
14.396830069511937,-3.3337308529436793e-25
14.451779802601676,-1.9750087906387493e-25
14.506729535691417,3.469155183461475e-25
14.561679268781157,1.849716489893339e-25
14.616629001870898,-3.237099942612086e-25
14.671578734960638,-4.5556066018408617e-26
14.726528468050377,2.41563972169453e-25
14.781478201140118,-2.3420101424116267e-25
14.836427934229858,-1.0300795399891862e-25
14.891377667319599,3.3684742399248185e-25
14.946327400409338,3.1688356603037673e-27
15.001277133499078,2.120813173485921e-25
15.056226866588819,-8.047628310803952e-26
15.11117659967856,-1.4330517600004208e-25
15.1661263327683,3.527642601982403e-25
15.221076065858039,-3.6446890164569057e-25
15.27602579894778,1.2548862588798798e-25
15.33097553203752,4.859995464678649e-26
15.38592526512726,1.4583901565480755e-25
15.440874998217001,-1.3898312373115436e-25
15.49582473130674,2.3866915029050805e-25
15.550774464396481,1.221694699038094e-25
15.605724197486222,-6.919491766557108e-26
15.660673930575962,-2.340963877929644e-25
15.715623663665701,2.42848382447913e-25
15.770573396755442,-3.621788275039673e-25
15.825523129845182,3.5878096587797e-25
15.880472862934923,2.373746124377934e-26
15.935422596024663,-1.2332418253329364e-25
15.990372329114402,4.963280797504125e-27
16.045322062204143,2.0575049007562112e-27
16.10027179529388,1.379387015309613e-25
16.155221528383624,-1.5072478407003586e-25
16.210171261473363,6.176660973652473e-27
16.265120994563105,9.783481684800719e-26
16.320070727652844,-1.568318934139074e-26
16.375020460742583,2.938509477904022e-27
16.429970193832325,-2.2338663809339373e-25
16.484919926922064,3.45988605237075e-25
16.539869660011806,1.2098860167557502e-25
16.594819393101545,-3.1627769087852586e-25
16.649769126191284,-1.7372346024768894e-25
16.704718859281027,3.5652114665596413e-25
16.759668592370765,-1.1868837095900066e-26
16.814618325460508,1.7373313054437848e-25
16.869568058550247,-3.524318565788371e-25
16.924517791639985,-2.822338620398529e-25
16.979467524729728,7.496242714566174e-26
17.034417257819467,-1.45558368320396e-26
17.089366990909205,3.588951509417196e-25
17.144316723998948,3.162204869667266e-25
17.199266457088687,-2.1725504690313466e-26
17.25421619017843,3.0412681458405854e-25
17.309165923268168,5.657289054638175e-26
17.364115656357907,-2.2521210230697363e-25
17.41906538944765,7.428209845272298e-26
17.474015122537388,-1.6038299005365277e-25
17.52896485562713,6.902542537142329e-26
17.58391458871687,-1.096375727926812e-25
17.638864321806608,-2.0739174635043527e-25
17.69381405489635,1.3819141023539134e-25
17.74876378798609,-4.5291953991329934e-26
17.80371352107583,3.5862820252759254e-25
17.85866325416557,3.3952633208054277e-25
17.91361298725531,3.3858533130466914e-25
17.96856272034505,2.655868495165858e-25
18.02351245343479,-1.829849696542867e-25
18.078462186524533,1.6005021250590694e-27
18.13341191961427,-2.2884169776966626e-25
18.18836165270401,2.576264009962839e-25
18.243311385793753,3.545813146246413e-25
18.29826111888349,2.231649805143669e-25
18.35321085197323,-9.655123478314372e-26
18.408160585062973,-3.5616114289987303e-25
18.46311031815271,1.816739360317305e-25
18.518060051242454,-1.1120887873429072e-26
18.573009784332193,4.3933545871864697e-26
18.62795951742193,-2.32157263519576e-25
18.682909250511674,3.561201998526298e-25
18.737858983601413,-1.10645623986068e-25
18.792808716691155,-2.9351544532504737e-25
18.847758449780894,2.7745290702317496e-25
18.902708182870633,1.1452368532959294e-25
18.957657915960375,-3.5289490286606435e-25
19.012607649050114,2.4560485388435673e-25
19.067557382139857,1.4687145097116768e-26
19.122507115229595,-2.2746945274956746e-25
19.177456848319334,3.3267693643158114e-25
19.232406581409077,-3.557466988799834e-25
19.287356314498815,3.3790316918793715e-25
19.342306047588558,-3.08367197409644e-25
19.397255780678297,2.8245735209790403e-25
19.452205513768035,-2.6671759393994967e-25
19.507155246857778,2.6340010480067932e-25
19.562104979947517,-2.7283197700823136e-25
19.617054713037255,2.9386457112934584e-25
19.672004446126998,-3.2251336936650517e-25
19.726954179216737,3.4854539192782267e-25
19.78190391230648,-3.502945090989635e-25
19.836853645396218,2.915047183125643e-25
19.891803378485957,-1.331561648093632e-25
19.9467531115757,-1.180128488438472e-25
20.001702844665438,3.321263516942122e-25
20.05665257775518,-2.757955349734562e-25
20.11160231084492,-9.399945509720827e-26
20.166552043934658,3.5316080511637587e-25
20.2215017770244,-1.1090616502284807e-25
20.27645151011414,-2.813887109598522e-25
20.33140124320388,3.213110578669567e-25
20.38635097629362,-1.2485293429754962e-25
20.44130070938336,2.962562074961212e-27
20.4962504424731,-7.102692514925861e-26
20.55120017556284,3.008021406096494e-25
20.60614990865258,-2.180611301937649e-25
20.66109964174232,-3.4177643465135592e-25
20.71604937483206,-1.743180659865232e-25
20.770999107921803,9.256443695239015e-26
20.82594884101154,3.477351655896771e-25
20.88089857410128,-7.26262507867158e-26
20.935848307191023,3.8247907298513235e-26
20.99079804028076,-3.361349370871832e-25
21.045747773370504,-1.5183011377374346e-25
21.100697506460243,-1.1509324138050204e-25
21.15564723954998,-8.081284723177672e-26
21.210596972639724,2.2326333626166113e-25
21.265546705729463,-6.226669797333203e-27
21.320496438819205,3.321939168015936e-25
21.375446171908944,2.9531416361704063e-25
21.430395904998683,3.5024130806069886e-25
21.485345638088425,3.486976687594541e-25
21.540295371178164,-4.8414350803021584e-27
21.595245104267907,3.0279904171589573e-25
21.650194837357645,3.242701827557701e-25
21.705144570447384,2.669985190350939e-25
21.760094303537127,2.408676086478095e-25
21.815044036626865,-5.44629764676535e-26
21.869993769716604,1.5261408155535768e-25
21.924943502806347,-2.769981794857064e-25
21.979893235896085,-3.3494872660533907e-25
22.034842968985828,2.089560975706503e-26
22.089792702075567,-1.781270681361731e-25
22.144742435165305,3.298653342479017e-25
22.199692168255048,2.643502826355194e-25
22.254641901344787,-1.1516184075327843e-25
22.30959163443453,-2.7176161453084867e-25
22.364541367524268,8.459405872872297e-27
22.419491100614007,-1.8975092310163952e-26
22.47444083370375,3.3021619185693177e-25
22.529390566793488,-3.0431646295535645e-25
22.58434029988323,-1.9376094284114908e-25
22.63929003297297,2.723022990649227e-25
22.694239766062708,6.783800438114686e-26
22.74918949915245,-3.016373489107313e-25
22.80413923224219,1.983812712251188e-25
22.859088965331928,1.6284458006176341e-25
22.91403869842167,-2.9813904572326883e-25
22.96898843151141,2.4160246508236164e-25
23.02393816460115,-6.674138842942284e-26
23.07888789769089,-1.8117940713507355e-25
23.13383763078063,3.456636924182813e-25
23.18878736387037,-3.3447876502408458e-25
23.24373709696011,-1.2169619792182342e-26
23.298686830049853,-6.4050275312331e-26
23.35363656313959,2.860984334816407e-25
23.40858629622933,-1.3918347549314465e-25
23.463536029319073,7.216177223865696e-26
23.51848576240881,8.42300402063179e-26
23.573435495498554,-9.993825392123386e-26
23.628385228588293,-2.8317034126117092e-25
23.68333496167803,2.0116490703869424e-25
23.738284694767774,-3.2901907796393547e-25
23.793234427857513,-6.589565427320574e-28
23.848184160947255,-3.422991179124776e-25
23.903133894036994,1.858685384741784e-25
23.958083627126733,-1.4574522035777952e-25
24.013033360216475,-3.38077341076049e-25
24.067983093306214,3.3389057997110794e-25
24.122932826395953,2.804532757231475e-26
24.177882559485695,-1.8675238931058447e-25
24.232832292575434,2.9598984568096227e-25
24.287782025665177,7.633738399984788e-26
24.342731758754915,-3.3254908895863084e-25
24.397681491844654,-3.246875094748103e-26
24.452631224934397,2.8001860616379817e-25
24.507580958024135,2.3818315719553712e-26
24.562530691113878,-2.9095397616534007e-25
24.617480424203617,-3.9846178384579454e-26
24.672430157293356,3.411995724630533e-25
24.727379890383098,9.848890788574818e-26
24.782329623472837,-2.356808503304169e-25
24.83727935656258,-2.289679065074814e-25
24.892229089652318,-1.4353978470477046e-25
24.947178822742057,3.4053373971795246e-25
25.0021285558318,3.360676422588337e-25
25.057078288921538,2.365929043283356e-26
25.11202802201128,-1.1003338853264305e-25
25.16697775510102,-2.352005101790122e-25
25.221927488190758,1.0498149414787614e-26
25.2768772212805,-2.978200967694193e-25
25.33182695437024,-2.985391203171139e-25
25.386776687459978,-3.395215911288761e-25
25.44172642054972,-1.9167201529554776e-25
25.49667615363946,1.2853800602571573e-26
25.5516258867292,-3.3063938930809427e-25
25.60657561981894,-2.7557182357971023e-25
25.66152535290868,-3.2768004816948514e-25
25.71647508599842,-3.3476702350468924e-25
25.77142481908816,1.360681516685444e-26
25.826374552177903,-5.002163035231137e-29
25.88132428526764,-1.6442565668583378e-25
25.93627401835738,-3.224923192343921e-26
25.991223751447123,3.3111154020861744e-25
26.04617348453686,3.3252004821689595e-25
26.101123217626604,9.766973928933495e-26
26.156072950716343,-3.2566807058973804e-25
26.211022683806082,-3.3746486182942896e-25
26.265972416895824,-8.366369975648193e-26
26.320922149985563,3.3235361591399515e-25
26.375871883075305,2.706125172867617e-25
26.430821616165044,1.1528354246657158e-26
26.485771349254783,-1.873945453422745e-26
26.540721082344525,1.8091908802471525e-25
26.595670815434264,-5.549121450517983e-26
26.650620548524003,-3.299831199283457e-25
26.705570281613745,3.2489723696997066e-26
26.760520014703484,3.3687771127764233e-25
26.815469747793227,1.7864036214684283e-26
26.870419480882966,1.4649229791917444e-25
26.925369213972704,3.2312247886641637e-25
26.980318947062447,-2.797611992274141e-25
27.035268680152186,-4.790352142468211e-26
27.090218413241928,-1.229769498666453e-25
27.145168146331667,-2.7349566825664418e-25
27.200117879421406,3.32885319093015e-25
27.255067612511148,4.705213572317191e-28
27.310017345600887,3.3540150530307034e-25
27.36496707869063,-3.015270185352817e-25
27.419916811780368,7.834693924934894e-26
27.474866544870107,-1.945638946965861e-25
27.52981627795985,-3.293696421038822e-26
27.584766011049588,-3.229526845598318e-25
27.639715744139327,3.1428664135693405e-25
27.69466547722907,-2.4537293702224837e-25
27.749615210318808,3.1547010918125095e-25
27.80456494340855,1.0126778184213873e-26
27.85951467649829,1.7590807194514133e-25
27.914464409588028,1.9632031175226537e-25
27.96941414267777,-2.773111915504336e-25
28.02436387576751,3.1193591577830376e-25
28.07931360885725,-3.1238527457700653e-25
28.13426334194699,-1.37812588073967e-25
28.18921307503673,-2.363022298683598e-27
28.24416280812647,-1.9370759105487148e-25
28.29911254121621,-2.957791241778949e-25
28.354062274305953,2.5005689752160095e-25
28.40901200739569,5.1416133014539243e-26
28.46396174048543,-3.151448017357693e-25
28.518911473575173,1.6365320246555615e-25
28.573861206664912,3.196505459381206e-25
28.628810939754654,1.3925726937321693e-25
28.683760672844393,1.2776157923327563e-26
28.738710405934132,1.8819713522143043e-26
28.793660139023874,1.3169872709394049e-25
28.848609872113613,2.7983199420257536e-25
28.903559605203352,3.2600188804599287e-25
28.958509338293094,1.738576130122979e-25
29.013459071382833,-9.74417845196777e-26
29.068408804472575,-2.9781754249527383e-25
29.123358537562314,-3.164136007137235e-25
29.178308270652053,-1.887296211651389e-25
29.233258003741796,-1.4438133489983065e-26
29.288207736831534,1.3231025667469029e-25
29.343157469921277,2.270521870170285e-25
29.398107203011016,2.7687241840947392e-25
29.453056936100754,2.97548395573708e-25
29.508006669190497,3.0040002273470334e-25
29.562956402280236,2.874532630173474e-25
29.617906135369978,2.5085411880417074e-25
29.672855868459717,1.7568419238493512e-25
29.727805601549456,4.927505928638352e-26
29.782755334639198,-1.1938893368512983e-25
29.837705067728937,-2.7651947024325625e-25
29.892654800818676,-3.258424363946155e-25
29.947604533908418,-1.9374415363669112e-25
30.002554266998157,6.975791288261495e-26
30.0575040000879,2.8700693831637947e-25
30.112453733177638,3.157109150303201e-25
30.167403466267377,1.9094320035911094e-25
30.22235319935712,5.268780625524241e-26
30.277302932446858,1.3377382310023107e-28
30.3322526655366,7.245777531391543e-26
30.38720239862634,2.5567811507722256e-25
30.442152131716078,2.9220119828192544e-25
30.49710186480582,-1.5782081928186265e-25
30.55205159789556,-2.0679393364400412e-25
30.6070013309853,3.252520100752806e-25
30.66195106407504,-1.170535242430674e-25
30.71690079716478,-2.9249510091504638e-25
30.77185053025452,-4.4377137421990463e-26
30.82680026334426,-4.1876186626234004e-26
30.881749996434003,-3.0577459186469847e-25
30.936699729523742,5.184501775159723e-26
30.99164946261348,6.481507495942208e-26
31.046599195703223,-1.327317414365958e-25
31.101548928792962,3.028852725208362e-25
31.1564986618827,1.2542676904031478e-26
31.211448394972443,1.7021224491683843e-25
31.266398128062182,1.2966037256046156e-25
31.321347861151924,-6.944042818336155e-26
31.376297594241663,-4.5337678535328834e-26
31.431247327331402,-1.6943612756478368e-25
31.486197060421144,-3.9749959291702383e-26
31.541146793510883,-2.8760512305985834e-25
31.596096526600626,1.6528450199711292e-25
31.651046259690364,1.0477175145019907e-25
31.705995992780103,8.916550063850186e-26
31.760945725869846,1.5878131095559037e-25
31.815895458959584,-1.4062777528969807e-25
31.870845192049327,3.1354916948986036e-25
31.925794925139066,-2.3855466771345355e-25
31.980744658228804,-6.545891538900424e-26
32.03569439131854,-2.3694395053034317e-27
32.090644124408286,-3.1857685332510854e-25
32.14559385749803,1.9849261616459507e-25
32.20054359058776,1.405709370093239e-25
32.255493323677506,-2.8881881721345015e-25
32.31044305676725,-4.014472479632591e-26
32.36539278985699,-1.7075323300849522e-26
32.420342522946726,-3.1292070845247514e-25
32.47529225603647,-2.485590968027538e-25
32.53024198912621,2.137490292805544e-25
32.585191722215946,2.098115901828681e-25
32.64014145530569,-2.0696149835821075e-25
32.69509118839543,-3.1862716211951567e-25
32.750040921485166,-1.082096197755402e-25
32.80499065457491,3.097398068384918e-25
32.85994038766465,3.2220668032472462e-25
32.914890120754386,1.1301658184957857e-25
32.96983985384413,-2.5628784924947725e-25
33.02478958693387,-2.9453800286877514e-25
33.07973932002361,-2.256721515562306e-25
33.13468905311335,-1.3328873880304088e-25
33.18963878620309,1.190878545374014e-25
33.24458851929283,2.918209518634492e-25
33.29953825238257,1.4652564199845383e-25
33.35448798547231,-5.3689682967181045e-27
33.40943771856205,3.1796279595531876e-25
33.46438745165179,2.888296505668485e-25
33.51933718474153,3.0760553246473006e-25
33.57428691783127,2.631244192443144e-25
33.629236650921015,-5.645847447957666e-27
33.68418638401075,2.947777174051587e-25
33.73913611710049,1.7458818587277217e-25
33.794085850190235,2.0787864636647707e-25
33.84903558327997,-2.5317997113449263e-25
33.90398531636971,-2.2831167908816114e-25
33.958935049459456,-2.8325249885736394e-25
34.01388478254919,3.044185401122743e-26
34.06883451563893,6.648589724868226e-26
34.123784248728676,-8.20393238050416e-27
34.17873398181841,3.0084479978237677e-25
34.23368371490815,8.074495663056282e-26
34.288633447997896,-2.5711652854775604e-25
34.34358318108764,-1.6081696930303113e-25
34.39853291417737,1.2550170476170125e-25
34.453482647267116,2.0127822750294897e-25
34.50843238035686,-8.62217467857172e-26
34.56338211344659,-1.931484726684026e-25
34.618331846536336,1.617882850905706e-25
34.67328157962608,1.3731604400465192e-25
34.72823131271581,-2.9700616576241606e-25
34.783181045805556,-5.224756411116995e-26
34.8381307788953,2.2993473068024826e-25
34.89308051198504,1.2691572568359211e-28
34.948030245074776,2.22402615502023e-25
35.00297997816452,-7.489734256405323e-26
35.05792971125426,-1.3260941973250565e-25
35.112879444343996,2.9740644760876957e-25
35.16782917743374,-3.1657570543360045e-25
35.22277891052348,1.9781698764491113e-26
35.277728643613216,7.322707772568631e-26
35.33267837670296,-3.449530317168372e-26
35.3876281097927,-6.428910072925296e-26
35.442577842882436,3.897706759415361e-26
35.49752757597218,2.634314494144349e-25
35.55247730906192,-1.4459607014454703e-25
35.60742704215166,9.584684794751921e-26
35.6623767752414,9.347289518115663e-26
35.71732650833114,-2.361664653330852e-25
35.77227624142088,5.923166986095661e-26
35.82722597451062,5.9953275679016145e-27
35.88217570760036,2.621643115929693e-25
35.9371254406901,-2.9908183136644044e-25
35.99207517377984,9.337649204231311e-26
36.04702490686958,2.748921046754621e-25
36.10197463995932,-3.0700916743640228e-25
36.156924373049065,1.4186550007924399e-25
36.2118741061388,2.4665708254461106e-25
36.26682383922854,-3.1214278153382877e-25
36.321773572318286,9.297916213866389e-26
36.37672330540802,3.115950836786067e-25
36.43167303849776,-2.4321630062212143e-25
36.486622771587506,5.87472706984172e-27
36.54157250467724,-5.891021913765905e-26
36.59652223776698,2.5219581773644232e-25
36.651471970856726,9.332177463664977e-26
36.70642170394646,-2.635375959420635e-25
36.7613714370362,-2.3218279973491557e-25
36.816321170125946,2.5992202635956126e-25
36.87127090321569,-5.740786170461478e-28
36.92622063630542,2.9985430949301002e-25
36.981170369395166,-3.1143711559361686e-26
37.03612010248491,-3.0472123837694805e-25
37.09106983557464,1.697958736529408e-28
37.146019568664386,-3.1214784740461413e-25
37.20096930175413,-2.0056449662366975e-25
37.25591903484386,1.2213679368558948e-25
37.310868767933606,-7.474751902362387e-26
37.36581850102335,1.467569616857966e-25
37.42076823411309,1.525344809725714e-26
37.475717967202826,2.2231030119185484e-25
37.53066770029257,2.8372660135468727e-25
37.58561743338231,-4.40902259484313e-26
37.640567166472046,1.3261602626943153e-25
37.69551689956179,-1.54356828824237e-25
37.75046663265153,-1.26816688964597e-25
37.805416365741266,-8.920300519131235e-26
37.86036609883101,-2.656715339139993e-25
37.91531583192075,5.652577985733909e-27
37.970265565010486,-1.5439032942214482e-25
38.02521529810023,2.3695302081297166e-25
38.08016503118997,3.094378526069758e-25
38.13511476427971,2.8992340087392896e-25
