READ TERR 1 2
! WT
97.4085	0.3576	-0.3879	1155.447	121.9121	-121.4979
98.0950	0.3721	-0.3289	1256.093	128.9541	-128.4935
98.8891	0.3910	-0.422	1071.163	111.5057	-111.1503
99.7036	0.3861	-0.4234	1058.088	112.4414	-112.0926
100.4330	0.2953	-0.3434	1363.575	141.9698	-141.5699
101.0855	0.3866	-0.3571	1132.474	122.936	-122.6863
101.7838	0.3180	-0.3118	1398.012	143.7927	-143.4884
102.4319	0.3247	-0.3301	1315.575	139.2199	-138.8028
103.1490	0.3993	-0.3924	1087.939	115.4406	-114.8094
103.9332	0.3338	-0.3849	1184.118	128.511	-127.7596
104.5687	0.3121	-0.3016	909.9183	121.7199	-121.1334
105.2622	0.3552	-0.3814	1168.469	125.5537	-124.2802
105.9909	0.3968	-0.3735	1105.658	119.309	-118.1192
106.7470	0.3737	-0.3593	1175.077	124.9083	-123.6979
107.5455	0.4702	-0.4247	971.6093	102.7263	-101.7214
108.3333	0.3317	-0.3177	843.7615	115.0372	-114.4819
109.0360	0.3122	-0.371	1286.478	132.7216	-131.5833
109.7068	0.3406	-0.3586	1216.005	130.6352	-129.6305
110.4226	0.3080	-0.3752	864.9725	107.3912	-106.7665
111.2023	0.3876	-0.4717	1011.681	105.8793	-104.8999
111.9411	0.3391	-0.3512	855.097	107.6232	-106.91
112.6608	0.4432	-0.3806	1078.573	110.0246	-108.8308
113.4930	0.4098	-0.3891	1076.309	114.3929	-113.1845
114.3035	0.4070	-0.4007	1064.45	113.033	-112.016
115.0073	0.3223	-0.2968	946.776	118.9835	-118.1351
115.6632	0.3318	-0.3336	866.5532	111.1557	-110.3795
116.3180	0.4029	-0.323	800.9232	101.5958	-101.0255
117.1270	0.3820	-0.4061	689.1394	95.05476	-94.59433
117.8253	0.4025	-0.3162	789.1656	103.2906	-102.6709
118.5988	0.3780	-0.371	749.3779	100.2083	-99.55026
119.3508	0.2879	-0.374	848.0851	113.3102	-112.7209
119.9902	0.3726	-0.3515	922.5782	113.3219	-112.7353
120.7151	0.3895	-0.3523	776.0378	100.3492	-100.061
121.4408	0.3326	-0.3362	868.0213	111.205	-110.6549
122.0525	0.3544	-0.279	952.4556	118.8501	-118.386
122.7486	0.3877	-0.3418	795.868	101.8278	-101.5906
123.5160	0.4066	-0.3798	738.2524	94.46724	-94.22255
124.2788	0.4213	-0.3562	759.0888	95.17399	-94.8961
125.1537	0.4200	-0.4536	642.5419	85.71872	-85.52136
125.9187	0.3986	-0.3451	793.5978	99.49955	-99.22207
126.6171	0.4296	-0.2998	916.7547	111.2524	-111.0547
127.4053	0.3513	-0.3586	811.0471	104.8972	-104.6144
128.2626	0.4707	-0.506	584.5141	76.39057	-76.18674
129.1075	0.3304	-0.3741	804.0958	106.1564	-105.9683
129.9032	0.4759	-0.4653	612.2608	79.22052	-78.89449
130.8004	0.4113	-0.4213	703.6324	89.13913	-88.8565
131.6773	0.4488	-0.4656	645.9412	80.95904	-80.78608
132.5735	0.3266	-0.4473	738.3434	96.47527	-96.19738
133.3464	0.4272	-0.4463	659.652	85.31216	-85.04025
134.2367	0.3535	-0.4631	711.5413	91.15211	-90.71148
134.9910	0.4016	-0.4008	718.1506	92.99644	-92.47917
135.8375	0.4020	-0.4448	686.1201	87.95395	-87.4288
136.7308	0.3787	-0.4913	678.9628	85.24324	-84.77174
137.4592	0.3743	-0.3498	809.1002	102.6222	-102.0647
138.376	0.543	-0.542	526.5304	68.87365	-68.5313
139.3986	0.4222	-0.4798	631.8138	82.5661	-82.30639
140.2996	0.4713	-0.4787	600.9066	77.7818	-77.40474
141.1636	0.3688	-0.3927	749.7443	97.00382	-96.61452
142.095	0.572	-0.563	502.9562	65.08323	-64.80397
143.1029	0.4043	-0.4354	668.4758	88.28946	-87.98798
143.8536	0.3919	-0.3464	773.2199	100.0378	-99.64277
144.6445	0.4105	-0.3989	717.0418	91.06061	-90.38225
145.5192	0.3150	-0.4642	744.859	94.51966	-93.86737
146.3468	0.3824	-0.5125	643.2833	82.45953	-81.91076
147.1554	0.4953	-0.4263	644.6516	80.36822	-79.789
148.257	0.486	-0.606	509.5148	68.12133	-67.6839
149.1606	0.4027	-0.4175	707.6998	89.80851	-89.24202
150.192	0.448	-0.629	526.2574	68.85096	-68.48632
151.177	0.502	-0.537	545.4699	71.38146	-70.97507
152.231	0.490	-0.552	552.7714	70.90159	-70.39869
153.295	0.542	-0.574	512.3454	66.35012	-65.92174
154.489	0.605	-0.652	450.5777	58.87057	-58.57702
155.4859	0.3755	-0.3913	764.0221	95.91409	-95.28743
156.395	0.642	-0.534	481.9299	63.00547	-62.65624
157.712	0.494	-0.674	488.9636	63.23686	-62.90564
158.867	0.549	-0.661	472.4107	61.12234	-60.77724
159.8090	0.3543	-0.393	659.3202	82.92982	-82.23549
160.4377	0.2931	-0.2744	434.3374	53.9571	-52.73742
160.9928	0.2646	-0.262	461.1991	57.724	-56.40899
161.5216	0.2838	-0.2642	425.6951	55.94998	-54.91364
162.0465	0.3015	-0.2411	429.8816	56.4316	-55.44489
162.5987	0.2511	-0.2507	546.7693	64.98704	-63.8332
163.1391	0.3048	-0.2894	414.8259	51.31126	-50.36936
163.7865	0.3104	-0.3425	371.9784	46.9474	-45.48615
164.3862	0.2818	-0.2893	412.662	54.05004	-52.50825
164.9025	0.2833	-0.2345	464.4791	58.59578	-57.569
165.4380	0.2619	-0.2523	463.0235	59.09476	-58.14643
165.9710	0.2751	-0.2711	440.2693	55.52197	-54.5662
166.4971	0.2525	-0.251	552.0473	65.76703	-64.02524
166.9976	0.2715	-0.248	504.7654	61.49963	-59.86762
167.5890	0.2636	-0.3199	412.0864	52.1889	-51.07424
168.1040	0.2593	-0.2513	473.3495	61.46343	-58.95472
168.6515	0.2704	-0.2882	430.4623	55.67483	-53.31919
169.1815	0.2439	-0.2596	472.8492	61.27253	-59.36714
169.6667	0.2657	-0.2413	533.8738	64.9386	-62.74724
170.2174	0.2879	-0.285	419.7708	54.10144	-51.99909
170.7620	0.2557	-0.2567	505.4371	63.12292	-60.34197
171.2602	0.2645	-0.2425	470.223	61.72964	-59.01859
171.8117	0.2200	-0.287	527.501	64.99515	-62.41739
172.2961	0.2374	-0.2643	513.7572	64.52926	-60.99935
172.8013	0.2749	-0.2678	448.2568	57.11072	-54.79966
173.3226	0.2659	-0.2465	519.6255	64.50292	-61.16396
173.8525	0.2395	-0.264	581.7082	69.79832	-65.67652
174.3482	0.2491	-0.2562	491.009	63.54036	-59.89346
174.8571	0.2419	-0.2598	494.4905	64.33758	-60.31371
175.4459	0.2847	-0.3469	379.443	50.2005	-47.87779
176.0260	0.2632	-0.2955	437.5981	55.915	-53.79959
176.5850	0.2646	-0.2958	429.7315	55.56712	-53.22896
177.1305	0.2671	-0.2809	443.8914	56.66963	-54.26344
177.6670	0.3017	-0.2693	421.7071	55.37295	-52.22076
178.2655	0.3028	-0.2968	393.6566	52.91019	-50.06286
178.8163	0.2520	-0.2481	503.3732	64.67984	-60.9511
179.3482	0.2948	-0.2799	419.0959	54.41547	-51.90714
179.9737	0.3702	-0.3307	343.5824	45.58316	-42.5411
180.6542	0.3534	-0.3102	362.91	48.17637	-44.9339
181.3149	0.2885	-0.3073	416.1138	53.19698	-50.86622
181.9692	0.3923	-0.3657	319.6064	42.3768	-40.65535
182.6088	0.2687	-0.2473	483.9402	63.52419	-59.13362
183.2274	0.3012	-0.35	375.8657	49.765	-47.18539
183.8997	0.4170	-0.3711	310.5296	40.51498	-39.01598
